Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,10,2730,GSW,Golden State Warriors,22.0,NBA,SG,77.0,2741.0,13.6,0.54,0.2,0.29,3.2,7.8,5.5,15.2,2.2,1.2,15.7,19.3,,2.2,1.8,4.0,0.07,,0.1,0.1,0.2,1.5
1994,10,2730,GSW,Golden State Warriors,23.0,NBA,SG,82.0,3533.0,15.9,0.53,0.28,0.32,2.5,9.7,6.1,15.3,2.5,1.3,12.3,21.5,,4.7,3.2,8.0,0.11,,1.6,0.3,1.9,3.5
1995,10,2730,GSW,Golden State Warriors,24.0,NBA,SG,69.0,2771.0,14.1,0.52,0.28,0.38,2.3,8.0,5.1,16.0,2.0,1.1,14.4,24.4,,0.8,1.1,2.0,0.03,,-0.3,-0.9,-1.2,0.5
1996,10,2730,GSW,Golden State Warriors,25.0,NBA,SG,78.0,3064.0,15.9,0.53,0.24,0.37,4.6,9.7,7.1,17.7,2.1,1.1,13.7,23.0,,3.6,1.9,5.5,0.09,,1.3,-0.6,0.7,2.1
1997,10,2730,GSW,Golden State Warriors,26.0,NBA,SG,80.0,3353.0,19.7,0.57,0.29,0.4,2.1,10.9,6.5,27.0,2.1,1.0,15.9,26.9,,7.0,1.1,8.1,0.12,,3.8,-1.1,2.7,4.0
1998,10,2730,GSW,Golden State Warriors,27.0,NBA,SG,14.0,547.0,15.1,0.47,0.17,0.34,1.3,8.8,5.0,24.1,1.8,0.6,12.1,28.9,,0.0,0.4,0.4,0.03,,0.5,-0.5,0.0,0.3
1999,20,2730,NYK,New York Knicks,28.0,NBA,SF,37.0,1233.0,16.7,0.5,0.15,0.37,4.1,10.6,7.5,15.0,2.1,0.1,11.6,26.5,,1.3,1.7,3.0,0.12,,1.1,0.2,1.3,1.1
2001,20,2730,NYK,New York Knicks,30.0,NBA,SF,77.0,3017.0,15.1,0.5,0.11,0.29,2.0,11.6,7.0,17.2,1.9,0.8,13.7,25.8,,0.5,4.6,5.1,0.08,,0.0,0.8,0.7,2.1
2002,20,2730,NYK,New York Knicks,31.0,NBA,SF,81.0,3326.0,13.7,0.5,0.28,0.24,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,,1.1,1.7,2.8,0.04,,0.3,-1.1,-0.8,0.9
2003,20,2730,NYK,New York Knicks,32.0,NBA,SF,74.0,2859.0,14.3,0.5,0.32,0.19,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,,1.6,1.6,3.2,0.05,,0.7,-0.6,0.1,1.5
2004,18,2730,MIN,Minnesota Timberwolves,33.0,NBA,SF,82.0,3100.0,14.7,0.49,0.24,0.23,2.2,8.9,5.7,15.4,1.5,0.5,10.2,23.6,,2.5,3.2,5.7,0.09,,0.3,-0.6,-0.3,1.3
2005,18,2730,MIN,Minnesota Timberwolves,34.0,NBA,SF,80.0,2450.0,12.1,0.49,0.22,0.2,3.2,8.4,5.9,12.0,1.2,0.6,10.8,22.2,,0.5,1.4,1.9,0.04,,-1.0,-1.4,-2.4,-0.3
