Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,26,505,SAC,Sacramento Kings,22.0,NBA,C,76.0,55.0,22.6,2.8,5.4,0.51,0.0,0.0,,2.8,5.4,0.51,0.51,1.4,2.2,0.64,1.9,3.3,5.1,0.9,0.6,1.9,1.3,3.0,6.9
1992,26,505,SAC,Sacramento Kings,23.0,NBA,C,80.0,77.0,28.6,3.1,5.7,0.55,0.0,0.0,0.0,3.1,5.7,0.55,0.55,1.7,2.8,0.61,2.5,4.8,7.3,0.7,0.6,2.7,1.6,3.5,8.0
1993,26,505,SAC,Sacramento Kings,24.0,NBA,C,55.0,45.0,22.0,3.2,5.8,0.55,0.0,0.0,0.0,3.2,5.8,0.55,0.55,1.9,3.0,0.62,2.0,3.5,5.5,0.6,0.6,1.6,1.1,3.5,8.2
1994,26,505,SAC,Sacramento Kings,25.0,NBA,C,41.0,8.0,16.4,1.7,3.3,0.52,0.0,0.0,,1.7,3.3,0.52,0.52,1.0,1.7,0.59,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4
1995,26,505,SAC,Sacramento Kings,26.0,NBA,C,58.0,24.0,14.1,1.3,2.5,0.52,0.0,0.0,0.0,1.3,2.5,0.52,0.52,1.0,1.7,0.58,1.0,2.0,3.0,0.3,0.2,1.4,0.6,2.5,3.6
1996,26,505,SAC,Sacramento Kings,27.0,NBA,C,73.0,26.0,14.3,1.2,3.0,0.42,0.0,0.0,0.0,1.2,2.9,0.42,0.42,1.0,1.3,0.73,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4
1997,26,505,SAC,Sacramento Kings,28.0,NBA,C,46.0,8.0,12.6,1.0,2.0,0.51,0.0,0.1,0.67,1.0,2.0,0.5,0.52,0.4,0.8,0.54,1.2,1.5,2.8,0.4,0.3,0.8,0.7,2.8,2.6
1998,16,505,MIA,Miami Heat,29.0,NBA,C,37.0,2.0,9.8,1.0,2.4,0.42,0.0,0.0,,1.0,2.4,0.42,0.42,0.4,0.7,0.58,0.8,1.9,2.7,0.1,0.2,0.7,0.5,2.0,2.4
1999,16,505,MIA,Miami Heat,30.0,NBA,C,19.0,1.0,7.2,1.1,1.8,0.57,0.0,0.0,,1.1,1.8,0.57,0.57,0.2,0.6,0.33,0.7,1.1,1.8,0.1,0.0,0.6,0.9,1.7,2.3
2001,16,505,MIA,Miami Heat,32.0,NBA,C,31.0,14.0,12.4,1.0,2.7,0.38,0.0,0.0,,1.0,2.7,0.38,0.38,0.4,0.8,0.48,0.7,1.9,2.7,0.2,0.3,0.6,0.7,2.2,2.5
