Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,29,669,UTA,Utah Jazz,24.0,NBA,SF,68.0,,2674.0,9.8,17.1,0.58,0.0,0.0,0.0,9.8,17.0,0.58,6.0,7.1,0.84,2.5,4.5,6.9,2.6,1.3,0.2,3.1,2.8,25.6
1981,29,669,UTA,Utah Jazz,25.0,NBA,SF,80.0,,3417.0,9.6,17.1,0.56,0.0,0.1,0.29,9.6,17.1,0.56,6.7,8.3,0.81,2.0,3.3,5.4,3.4,1.1,0.2,3.0,2.6,25.8
1982,29,669,UTA,Utah Jazz,26.0,NBA,SF,81.0,81.0,3222.0,10.1,17.7,0.57,0.0,0.0,0.33,10.1,17.7,0.57,7.2,9.1,0.79,2.6,3.2,5.7,3.6,1.1,0.2,3.3,2.8,27.5
1983,29,669,UTA,Utah Jazz,27.0,NBA,SF,22.0,22.0,887.0,9.5,16.3,0.58,0.0,0.0,,9.5,16.3,0.58,8.5,10.1,0.85,2.4,3.3,5.7,4.3,0.8,0.0,3.3,2.5,27.4
1984,29,669,UTA,Utah Jazz,28.0,NBA,SF,79.0,79.0,2984.0,9.7,17.3,0.56,0.0,0.0,0.25,9.7,17.3,0.56,9.8,11.4,0.86,2.2,3.2,5.4,3.7,0.7,0.0,3.2,2.4,29.2
1985,29,669,UTA,Utah Jazz,29.0,NBA,SF,55.0,46.0,1971.0,9.4,17.6,0.53,0.0,0.0,,9.4,17.6,0.53,8.0,10.0,0.8,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.7
1986,29,669,UTA,Utah Jazz,30.0,NBA,SF,76.0,75.0,2744.0,10.7,19.1,0.56,0.0,0.1,0.09,10.7,18.9,0.57,8.3,10.4,0.79,2.3,2.8,5.2,3.5,0.8,0.1,3.0,2.7,29.7
1987,9,669,DET,Detroit Pistons,31.0,NBA,SF,81.0,81.0,2736.0,7.9,14.8,0.53,0.0,0.1,0.17,7.9,14.7,0.54,7.1,8.7,0.81,1.4,3.0,4.4,2.1,0.8,0.1,2.4,2.5,22.9
1988,9,669,DET,Detroit Pistons,32.0,NBA,SF,69.0,50.0,2144.0,7.5,14.5,0.51,0.0,0.0,0.0,7.5,14.5,0.52,8.3,9.6,0.86,1.4,2.4,3.8,2.9,0.7,0.2,2.3,2.4,23.2
1989,31,669,TOT,Total After Trade,33.0,NBA,SF,73.0,67.0,2422.0,7.0,14.2,0.49,0.0,0.0,0.0,7.0,14.2,0.49,6.8,8.4,0.81,1.7,3.0,4.7,2.5,0.6,0.2,2.4,2.8,20.8
1989,9,669,DET,Detroit Pistons,33.0,NBA,SF,42.0,42.0,1341.0,6.9,13.3,0.52,0.0,0.0,,6.9,13.3,0.52,6.9,8.2,0.84,1.4,3.0,4.4,2.5,0.6,0.2,2.2,2.7,20.7
1989,7,669,DAL,Dallas Mavericks,33.0,NBA,SF,31.0,25.0,1081.0,7.1,15.3,0.46,0.0,0.0,0.0,7.1,15.3,0.46,6.8,8.8,0.78,2.1,3.0,5.1,2.6,0.7,0.2,2.7,2.9,20.9
1990,7,669,DAL,Dallas Mavericks,34.0,NBA,SF,45.0,45.0,1300.0,6.4,13.4,0.48,0.0,0.1,0.0,6.4,13.3,0.48,5.5,7.0,0.79,2.2,2.6,4.8,2.2,0.6,0.2,2.1,2.7,18.3
1991,17,669,MIL,Milwaukee Bucks,35.0,NBA,SF,10.0,0.0,126.0,5.4,14.3,0.38,0.3,0.9,0.33,5.1,13.4,0.38,5.1,7.4,0.69,2.3,1.4,3.7,2.6,1.4,0.0,1.7,2.3,16.3
