Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1995,22,80,ORL,Orlando Magic,25,Nick Anderson,SG,6-6,205,"January 20, 1968",US,5,Illinois
1995,22,109,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,R,Fayetteville State University
1995,22,124,ORL,Orlando Magic,0,Anthony Avent,PF,6-9,235,"October 18, 1969",US,2,Seton Hall
1995,22,311,ORL,Orlando Magic,14,Anthony Bowie,SG,6-6,190,"November 9, 1963",US,5,Oklahoma
1995,22,1083,ORL,Orlando Magic,54,Horace Grant,PF,6-10,215,"July 4, 1965",US,7,Clemson
1995,22,1166,ORL,Orlando Magic,43,Geert Hammink,C,7-0,262,"July 12, 1969",NL,1,LSU
1995,22,1180,ORL,Orlando Magic,1,Anfernee Hardaway,PG,6-7,195,"July 18, 1971",US,1,Memphis
1995,22,2179,ORL,Orlando Magic,32,Shaquille O'Neal,C,7-1,325,"March 6, 1972",US,2,LSU
1995,22,2504,ORL,Orlando Magic,30,Tree Rollins,C,7-1,235,"June 16, 1955",US,17,Clemson
1995,22,2522,ORL,Orlando Magic,5,Donald Royal,SF,6-8,210,"May 22, 1966",US,4,Notre Dame
1995,22,2586,ORL,Orlando Magic,3,Dennis Scott,SF,6-8,229,"September 5, 1968",US,4,Georgia Tech
1995,22,2611,ORL,Orlando Magic,20,Brian Shaw,PG,6-6,190,"March 22, 1966",US,5,"Saint Mary's, UC Santa Barbara"
1995,22,2866,ORL,Orlando Magic,22,Brooks Thompson,PG,6-4,193,"July 19, 1970",US,R,"Texas A&M, Oklahoma State"
1995,22,2904,ORL,Orlando Magic,55,Keith Tower,C,6-11,250,"May 15, 1970",US,1,Notre Dame
1995,22,2929,ORL,Orlando Magic,31,Jeff Turner,PF,6-9,230,"April 9, 1962",US,8,Vanderbilt
