Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1995,9,18,DET,Detroit Pistons,7,Rafael Addison,SF,6-7,215,"July 22, 1964",US,3,Syracuse
1995,9,286,DET,Detroit Pistons,9,Walter Bond,SG,6-5,200,"February 1, 1969",US,2,Minnesota
1995,9,651,DET,Detroit Pistons,17,Bill Curley,PF,6-9,220,"May 29, 1972",US,R,Boston College
1995,9,705,DET,Detroit Pistons,12,Johnny Dawkins,PG,6-2,165,"September 28, 1963",US,8,Duke
1995,9,797,DET,Detroit Pistons,4,Joe Dumars,SG,6-3,190,"May 24, 1963",US,9,McNeese State University
1995,9,1289,DET,Detroit Pistons,33,Grant Hill,SF,6-8,225,"October 5, 1972",US,R,Duke
1995,9,1334,DET,Detroit Pistons,20,Allan Houston,SG,6-6,200,"April 20, 1971",US,1,Tennessee
1995,9,1366,DET,Detroit Pistons,1,Lindsey Hunter,PG,6-2,170,"December 3, 1970",US,1,"Alcorn State, Jackson State University"
1995,9,1639,DET,Detroit Pistons,32,Negele Knight,PG,6-1,175,"March 6, 1967",US,4,Dayton
1995,9,1714,DET,Detroit Pistons,45,Eric Leckner,C,6-11,265,"May 27, 1966",US,5,Wyoming
1995,9,1805,DET,Detroit Pistons,2,Mark Macon,SG,6-5,185,"April 14, 1969",US,3,Temple
1995,9,1995,DET,Detroit Pistons,25,Oliver Miller,PF,6-9,280,"April 6, 1970",US,2,Arkansas
1995,9,2000,DET,Detroit Pistons,6,Terry Mills,PF,6-10,230,"December 21, 1967",US,4,Michigan
1995,9,2133,DET,Detroit Pistons,52,Ivano Newbill,SF,6-9,245,"December 12, 1970",US,R,Georgia Tech
1995,9,2281,DET,Detroit Pistons,54,Mike Peplowski,C,6-10,270,"October 15, 1970",US,1,Michigan State
1995,9,3075,DET,Detroit Pistons,41,Mark West,C,6-10,230,"November 5, 1960",US,11,Old Dominion
