Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,23.0,POR,NBA,C,76.0,62.0,2216.0,6.3,11.7,0.537,0.0,0.0,,6.3,11.7,0.537,3.3,4.7,0.711,4.3,9.4,13.7,4.5,1.2,4.2,3.6,5.8,15.9,,110.0,103.0
1986,24.0,POR,NBA,C,38.0,34.0,1132.0,6.8,14.0,0.484,0.0,0.0,,6.8,14.0,0.484,4.6,6.5,0.708,3.8,9.5,13.3,4.0,0.9,3.9,3.6,5.8,18.2,,106.0,105.0
1987,25.0,POR,NBA,C,5.0,5.0,163.0,8.4,18.5,0.455,0.0,0.0,,8.4,18.5,0.455,5.6,8.4,0.667,3.9,5.3,9.3,2.5,0.3,2.8,4.2,5.3,22.4,,99.0,110.0
1989,27.0,POR,NBA,C,20.0,0.0,412.0,7.7,17.2,0.451,0.6,0.8,0.714,7.2,16.4,0.438,3.1,5.5,0.571,4.0,7.8,11.9,4.0,0.8,3.7,3.7,4.8,19.2,,100.0,106.0
1990,28.0,NJN,NBA,C,68.0,54.0,2207.0,7.6,18.3,0.416,0.2,0.7,0.323,7.4,17.6,0.42,6.4,8.3,0.776,4.5,10.6,15.1,2.0,0.8,2.7,2.7,4.6,21.9,,107.0,106.0
1991,29.0,NJN,NBA,C,62.0,51.0,1916.0,7.9,18.2,0.434,0.1,0.6,0.182,7.8,17.7,0.442,4.3,5.8,0.732,4.4,7.7,12.1,3.7,1.1,2.3,3.6,4.4,20.2,,101.0,107.0
1992,30.0,NJN,NBA,C,71.0,61.0,2179.0,9.5,21.3,0.445,0.2,0.6,0.32,9.3,20.7,0.448,4.8,6.3,0.757,4.6,8.4,13.0,4.2,0.9,2.7,3.4,4.8,23.9,,107.0,108.0
1993,31.0,NJN,NBA,C,79.0,65.0,2092.0,6.9,15.2,0.45,0.0,0.1,0.333,6.8,15.1,0.451,3.4,4.3,0.779,3.8,9.5,13.3,3.0,0.8,3.1,2.9,5.4,17.1,,104.0,103.0
1994,32.0,LAL,NBA,C,25.0,7.0,556.0,6.8,15.6,0.436,0.1,0.4,0.25,6.7,15.2,0.44,6.5,7.5,0.867,2.4,9.4,11.8,4.3,0.4,2.5,3.9,5.9,20.2,,104.0,108.0
1995,33.0,LAL,NBA,C,67.0,10.0,1225.0,4.9,11.0,0.442,0.1,0.5,0.182,4.8,10.5,0.453,2.8,3.7,0.764,3.0,8.9,11.9,4.9,0.9,3.3,3.7,7.5,12.6,,97.0,107.0
