Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2001,25,POR,Portland Trail Blazers,Rasheed Wallace,26.0,77.0,2940.0,0.5,0.53,0.32,0.52,0.77,0.56,0.27,0.14,113.0,115.0,91.0,111.0,102.0,108.0,88.0,81.0,118.0,111.1
2001,25,POR,Portland Trail Blazers,Steve Smith,31.0,81.0,2542.0,0.46,0.5,0.34,0.5,0.89,0.59,0.44,0.29,103.0,109.0,96.0,107.0,119.0,113.0,143.0,172.0,50.8,130.7
2001,25,POR,Portland Trail Blazers,Damon Stoudamire,27.0,82.0,2655.0,0.43,0.45,0.37,0.48,0.83,0.52,0.22,0.23,98.0,98.0,106.0,101.0,111.0,100.0,72.0,138.0,9.8,3.3
2001,25,POR,Portland Trail Blazers,Bonzi Wells,24.0,75.0,1995.0,0.53,0.55,0.34,0.55,0.66,0.57,0.33,0.07,120.0,119.0,96.0,115.0,89.0,110.0,107.0,40.0,104.4,88.7
2001,25,POR,Portland Trail Blazers,Scottie Pippen,35.0,64.0,2133.0,0.45,0.5,0.34,0.5,0.74,0.54,0.27,0.31,102.0,108.0,97.0,107.0,99.0,104.0,88.0,183.0,38.4,30.3
2001,25,POR,Portland Trail Blazers,Arvydas Sabonis,36.0,61.0,1299.0,0.48,0.49,0.07,0.48,0.78,0.53,0.3,0.03,108.0,106.0,19.0,101.0,104.0,102.0,98.0,17.0,7.0,10.5
2001,25,POR,Portland Trail Blazers,Dale Davis,31.0,81.0,2162.0,0.5,0.5,0.0,0.5,0.63,0.52,0.31,0.01,112.0,109.0,,105.0,84.0,101.0,101.0,5.0,23.5,6.3
2001,25,POR,Portland Trail Blazers,Shawn Kemp,31.0,68.0,1083.0,0.41,0.41,0.36,0.41,0.77,0.47,0.32,0.03,92.0,88.0,103.0,87.0,103.0,90.0,103.0,16.0,-50.6,-46.4
2001,25,POR,Portland Trail Blazers,Stacey Augmon,32.0,66.0,1182.0,0.48,0.48,0.0,0.48,0.66,0.51,0.33,0.02,108.0,105.0,,101.0,88.0,99.0,106.0,9.0,2.4,-4.1
2001,25,POR,Portland Trail Blazers,Greg Anthony,33.0,58.0,856.0,0.38,0.34,0.41,0.51,0.66,0.52,0.14,0.63,87.0,74.0,116.0,108.0,88.0,101.0,45.0,370.0,19.7,4.0
2001,25,POR,Portland Trail Blazers,Detlef Schrempf,38.0,26.0,397.0,0.41,0.41,0.38,0.43,0.85,0.49,0.28,0.08,93.0,90.0,106.0,90.0,114.0,94.0,92.0,50.0,-8.8,-6.7
2001,25,POR,Portland Trail Blazers,Rod Strickland,34.0,21.0,351.0,0.42,0.42,0.0,0.42,0.58,0.44,0.26,0.01,94.0,92.0,,88.0,77.0,86.0,86.0,6.0,-10.7,-16.3
2001,25,POR,Portland Trail Blazers,Antonio Harvey,30.0,12.0,72.0,0.46,0.46,,0.46,0.83,0.51,0.21,0.0,105.0,101.0,,98.0,111.0,98.0,69.0,,-0.5,-0.7
2001,25,POR,Portland Trail Blazers,Erick Barkley,22.0,8.0,38.0,0.36,0.36,0.38,0.43,,0.43,0.0,0.36,82.0,77.0,106.0,91.0,,83.0,,214.0,-1.8,-3.8
2001,25,POR,Portland Trail Blazers,Will Perdue,35.0,13.0,58.0,0.67,0.67,,0.67,0.5,0.65,0.44,0.0,151.0,145.0,,141.0,67.0,126.0,144.0,,3.5,2.9
2001,25,POR,Portland Trail Blazers,Gary Grant,35.0,4.0,17.0,0.71,0.71,,0.71,,0.71,0.0,0.0,161.0,155.0,,151.0,,138.0,,,3.4,2.7
2001,25,POR,Portland Trail Blazers,Team,,,,0.47,0.49,0.35,0.5,0.76,0.54,0.3,0.17,106.0,107.0,99.0,105.0,102.0,104.0,96.0,98.0,319.2,328.8
2001,25,POR,Portland Trail Blazers,League Average,,,,0.44,0.46,0.35,0.47,0.75,0.52,0.31,0.17,,,,,,,,,,
