Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,20.0,PHO,NBA,C,60.0,7.0,10.2,1.2,2.3,0.518,0.0,0.0,0.0,1.2,2.3,0.522,0.518,0.8,1.1,0.691,0.9,1.1,2.0,0.1,0.2,0.7,0.5,1.6,3.2
2010,21.0,PHO,NBA,C,51.0,31.0,19.3,3.4,5.7,0.588,0.0,0.0,,3.4,5.7,0.588,0.588,1.7,2.5,0.704,2.0,2.8,4.9,0.1,0.2,1.0,0.8,2.3,8.4
2011,22.0,PHO,NBA,C,67.0,56.0,14.8,2.7,5.3,0.501,0.0,0.0,,2.7,5.3,0.501,0.501,1.1,1.5,0.74,1.2,2.0,3.2,0.1,0.3,0.7,0.7,2.1,6.4
2012,23.0,PHO,NBA,C,64.0,0.0,14.0,1.9,4.2,0.461,0.0,0.0,,1.9,4.2,0.461,0.461,1.6,2.2,0.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2.0,5.4
2013,24.0,NOH,NBA,C,82.0,82.0,26.0,4.7,8.8,0.534,0.0,0.0,,4.7,8.8,0.534,0.534,2.0,2.5,0.778,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,11.3
2014,25.0,POR,NBA,C,82.0,82.0,31.7,4.3,7.9,0.551,0.0,0.0,0.0,4.3,7.8,0.552,0.551,2.4,3.0,0.818,4.0,4.6,8.5,0.9,0.3,1.7,1.0,2.4,11.1
2015,26.0,POR,NBA,C,59.0,59.0,27.8,4.0,7.4,0.535,0.0,0.0,0.0,4.0,7.4,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6
2016,27.0,NYK,NBA,C,82.0,82.0,27.1,4.4,8.1,0.539,0.0,0.0,0.0,4.4,8.1,0.54,0.539,1.6,2.0,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3
2017,28.0,CHI,NBA,C,81.0,81.0,28.0,4.7,9.6,0.493,0.0,0.0,0.0,4.7,9.5,0.494,0.493,0.9,1.3,0.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4
2018,29.0,CHI,NBA,C,64.0,64.0,26.4,5.3,10.1,0.53,0.1,0.2,0.286,5.3,9.9,0.536,0.533,1.1,1.4,0.756,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,11.8
2019,30.0,CHI,NBA,C,74.0,36.0,21.7,4.1,7.2,0.568,0.1,0.4,0.226,4.0,6.8,0.589,0.575,1.2,1.7,0.724,1.9,2.0,3.9,1.2,0.1,1.1,1.3,1.7,9.5
2020,31.0,MIL,NBA,C,66.0,5.0,14.5,2.2,4.5,0.492,0.5,1.6,0.333,1.7,2.9,0.577,0.55,0.4,0.8,0.528,0.8,1.6,2.4,0.7,0.2,0.7,1.0,1.5,5.4
2021,32.0,WAS,NBA,C,11.0,1.0,16.2,2.5,4.1,0.622,0.2,0.5,0.4,2.4,3.6,0.65,0.644,1.2,2.3,0.52,1.8,2.4,4.2,0.5,0.1,0.5,0.6,2.1,6.5
