Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",22.0,NBA,PG,4.0,4.0,42.8,5.5,15.0,0.37,1.3,3.0,0.42,4.3,12.0,0.35,0.41,2.0,2.8,0.73,1.5,3.3,4.8,9.8,2.5,0.0,3.5,3.3,14.3
1989,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",23.0,NBA,PG,9.0,9.0,37.3,5.7,11.1,0.51,1.2,3.1,0.39,4.4,8.0,0.56,0.56,2.1,3.1,0.68,0.8,2.7,3.4,10.1,1.1,0.3,3.1,1.0,14.7
1990,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",24.0,NBA,PG,9.0,0.0,9.0,1.4,3.4,0.42,0.0,0.2,0.0,1.4,3.2,0.45,0.42,0.9,1.2,0.73,0.1,0.4,0.6,2.3,0.2,0.0,0.8,0.6,3.8
1991,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",25.0,NBA,PG,3.0,0.0,12.0,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,0.0,0.0,,0.0,0.0,0.0,2.7,0.3,0.3,1.7,0.3,0.7
1992,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",26.0,NBA,PG,12.0,12.0,30.7,3.1,7.7,0.4,0.3,1.8,0.19,2.8,5.9,0.46,0.42,1.8,2.3,0.82,1.0,1.3,2.3,7.2,0.8,0.0,2.5,2.2,8.3
1993,13,1408,LAC,Los Angeles Clippers,Mark Jackson,"April 1, 1965",27.0,NBA,PG,5.0,5.0,37.6,5.6,12.8,0.44,0.2,0.4,0.5,5.4,12.4,0.44,0.44,3.8,4.4,0.86,1.6,4.2,5.8,7.6,1.6,0.2,2.6,1.6,15.2
1995,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",29.0,NBA,PG,17.0,17.0,32.6,3.5,7.6,0.45,0.9,2.4,0.4,2.5,5.3,0.48,0.52,2.0,2.7,0.74,1.6,3.6,5.2,7.2,0.9,0.0,2.4,2.0,9.9
1996,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",30.0,NBA,PG,5.0,5.0,37.2,3.6,10.2,0.35,0.8,3.6,0.22,2.8,6.6,0.42,0.39,2.6,3.4,0.76,0.6,4.4,5.0,6.0,1.2,0.0,2.6,1.8,10.6
1998,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",32.0,NBA,PG,16.0,16.0,30.9,3.3,7.9,0.42,0.9,2.3,0.38,2.4,5.6,0.43,0.47,1.7,2.1,0.79,1.1,3.4,4.6,8.3,1.4,0.0,2.9,1.8,9.2
1999,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",33.0,NBA,PG,13.0,13.0,34.7,3.9,7.9,0.5,1.1,2.6,0.41,2.8,5.3,0.54,0.56,2.3,3.2,0.71,1.1,3.5,4.5,8.6,1.1,0.1,2.7,2.5,11.2
2001,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",35.0,NBA,PG,5.0,5.0,31.2,4.0,8.0,0.5,0.4,1.6,0.25,3.6,6.4,0.56,0.52,0.6,0.6,1.0,0.6,4.6,5.2,5.2,1.6,0.0,2.0,1.2,9.0
2003,29,1408,UTA,Utah Jazz,Mark Jackson,"April 1, 1965",37.0,NBA,PG,5.0,0.0,16.6,3.0,6.0,0.5,1.0,1.8,0.56,2.0,4.2,0.48,0.58,0.2,0.2,1.0,0.4,0.6,1.0,3.2,0.6,0.0,0.8,2.2,7.2
2004,11,1408,HOU,Houston Rockets,Mark Jackson,"April 1, 1965",38.0,NBA,PG,5.0,0.0,7.6,0.2,1.2,0.17,0.0,0.6,0.0,0.2,0.6,0.33,0.17,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.0,0.4,0.2,0.4
