Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",19.0,NBA,SF,4.0,4.0,143.0,21.0,64.0,0.33,2.0,11.0,0.18,19.0,53.0,0.36,0.34,16.0,20.0,0.8,7.0,26.0,33.0,11.0,5.0,0.0,17.0,11.0,60.0
2005,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",20.0,NBA,SF,5.0,5.0,180.0,35.0,83.0,0.42,0.0,1.0,0.0,35.0,82.0,0.43,0.42,26.0,32.0,0.81,14.0,13.0,27.0,10.0,3.0,1.0,13.0,20.0,96.0
2006,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",21.0,NBA,SF,5.0,5.0,193.0,33.0,99.0,0.33,0.0,4.0,0.0,33.0,95.0,0.35,0.33,39.0,52.0,0.75,12.0,21.0,33.0,14.0,4.0,1.0,15.0,20.0,105.0
2007,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",22.0,NBA,SF,5.0,5.0,210.0,47.0,98.0,0.48,9.0,18.0,0.5,38.0,80.0,0.48,0.53,31.0,39.0,0.8,18.0,25.0,43.0,6.0,5.0,0.0,19.0,12.0,134.0
2008,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",23.0,NBA,SF,4.0,4.0,146.0,32.0,88.0,0.36,2.0,8.0,0.25,30.0,80.0,0.38,0.38,24.0,29.0,0.83,19.0,19.0,38.0,8.0,2.0,1.0,12.0,17.0,90.0
2009,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",24.0,NBA,SF,16.0,16.0,612.0,146.0,322.0,0.45,24.0,66.0,0.36,122.0,256.0,0.48,0.49,119.0,144.0,0.83,26.0,67.0,93.0,65.0,28.0,10.0,37.0,60.0,435.0
2010,8,93,DEN,Denver Nuggets,Carmelo Anthony,"May 29, 1984",25.0,NBA,SF,6.0,6.0,254.0,64.0,138.0,0.46,6.0,19.0,0.32,58.0,119.0,0.49,0.49,50.0,57.0,0.88,14.0,37.0,51.0,20.0,12.0,3.0,21.0,26.0,184.0
2011,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",26.0,NBA,SF,4.0,4.0,156.0,33.0,88.0,0.38,9.0,26.0,0.35,24.0,62.0,0.39,0.43,29.0,34.0,0.85,13.0,28.0,41.0,19.0,5.0,3.0,13.0,16.0,104.0
2012,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",27.0,NBA,SF,5.0,5.0,204.0,52.0,124.0,0.42,4.0,18.0,0.22,48.0,106.0,0.45,0.44,31.0,41.0,0.76,13.0,28.0,41.0,11.0,6.0,1.0,14.0,21.0,139.0
2013,20,93,NYK,New York Knicks,Carmelo Anthony,"May 29, 1984",28.0,NBA,PF,12.0,12.0,481.0,126.0,310.0,0.41,17.0,57.0,0.3,109.0,253.0,0.43,0.43,77.0,87.0,0.88,11.0,68.0,79.0,19.0,13.0,2.0,31.0,46.0,346.0
2018,21,93,OKC,Oklahoma City Thunder,Carmelo Anthony,"May 29, 1984",33.0,NBA,PF,6.0,6.0,194.0,27.0,72.0,0.38,6.0,28.0,0.21,21.0,44.0,0.48,0.42,11.0,15.0,0.73,3.0,31.0,34.0,2.0,10.0,4.0,6.0,14.0,71.0
2020,25,93,POR,Portland Trail Blazers,Carmelo Anthony,"May 29, 1984",35.0,NBA,PF,5.0,5.0,176.0,28.0,68.0,0.41,8.0,19.0,0.42,20.0,49.0,0.41,0.47,12.0,14.0,0.86,1.0,24.0,25.0,10.0,5.0,2.0,13.0,20.0,76.0
