Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994.0,10.0,1466,GSW,Golden State Warriors,Avery Johnson,28.0,3.0,0.0,41.0,7.9,14.9,0.53,0.0,0.9,0.0,7.9,14.0,0.56,0.0,0.0,,0.0,2.6,2.6,8.8,3.5,0.9,2.6,1.8,15.8
1994.0,10.0,2223,GSW,Golden State Warriors,Billy Owens,24.0,3.0,3.0,127.0,7.1,14.2,0.5,0.0,0.3,0.0,7.1,13.9,0.51,2.6,3.4,0.75,3.4,5.1,8.5,3.7,1.1,0.6,2.0,3.1,16.7
1994.0,10.0,1335,GSW,Golden State Warriors,Byron Houston,24.0,3.0,2.0,46.0,4.7,6.3,0.75,0.0,0.0,,4.7,6.3,0.75,2.3,3.9,0.6,1.6,2.3,3.9,2.3,0.8,1.6,0.0,7.0,11.7
1994.0,10.0,1009,GSW,Golden State Warriors,Chris Gatling,26.0,3.0,1.0,54.0,5.3,8.7,0.62,0.0,0.0,,5.3,8.7,0.62,6.7,8.7,0.77,4.7,6.7,11.3,2.7,1.3,0.7,1.3,6.7,17.3
1994.0,10.0,2075,GSW,Golden State Warriors,Chris Mullin,30.0,3.0,3.0,135.0,8.0,13.6,0.59,1.6,3.2,0.5,6.4,10.4,0.62,2.7,2.9,0.91,1.1,2.7,3.7,2.9,0.0,1.3,1.9,1.1,20.3
1994.0,10.0,3054,GSW,Golden State Warriors,Chris Webber,20.0,3.0,3.0,109.0,7.3,13.2,0.55,0.0,0.7,0.0,7.3,12.6,0.58,1.0,3.3,0.3,4.3,4.3,8.6,8.9,1.0,3.0,3.0,3.6,15.5
1994.0,10.0,1097,GSW,Golden State Warriors,Jeff Grayer,28.0,3.0,0.0,46.0,8.6,15.7,0.55,0.0,0.0,,8.6,15.7,0.55,1.6,2.3,0.67,0.8,3.9,4.7,0.8,0.8,0.8,1.6,5.5,18.8
1994.0,10.0,1086,GSW,Golden State Warriors,Josh Grant,26.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,10.0,1451,GSW,Golden State Warriors,Keith Jennings,25.0,3.0,0.0,39.0,3.7,12.0,0.31,0.9,4.6,0.2,2.8,7.4,0.38,5.5,6.5,0.86,0.9,3.7,4.6,3.7,0.9,0.0,3.7,10.2,13.8
1994.0,10.0,2730,GSW,Golden State Warriors,Latrell Sprewell,23.0,3.0,3.0,122.0,7.7,17.7,0.43,2.4,6.8,0.35,5.3,10.9,0.49,2.4,3.5,0.67,0.3,2.4,2.7,6.2,0.6,0.9,2.7,4.4,20.1
