Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,21,1755,SEA,Seattle Supersonics,Alton Lister,28,75,75,30.5,4.6,9.2,0.5,0.0,0.0,0.0,4.6,9.1,0.5,0.5,2.4,3.5,0.68,3.0,6.4,9.4,1.5,0.4,2.4,2.3,3.9,11.6
1987,21,1476,SEA,Seattle Supersonics,Clemon Johnson,30,78,7,13.5,1.1,2.3,0.49,0.0,0.0,0.0,1.1,2.3,0.5,0.49,0.9,1.4,0.64,1.4,2.2,3.6,0.3,0.3,0.5,0.5,1.8,3.2
1987,21,1628,SEA,Seattle Supersonics,Curtis Kitchen,23,6,0,5.2,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.5,0.7,0.75,0.7,0.8,1.5,0.2,0.3,0.5,0.0,0.7,1.5
1987,21,849,SEA,Seattle Supersonics,Dale Ellis,26,82,76,37.5,9.6,18.5,0.52,1.0,2.9,0.36,8.5,15.6,0.55,0.55,4.7,6.0,0.79,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,24.9
1987,21,3254,SEA,Seattle Supersonics,Danny Young,24,73,26,20.3,1.8,3.9,0.46,0.4,1.1,0.37,1.4,2.9,0.49,0.51,0.8,1.0,0.83,0.3,1.2,1.5,4.8,1.0,0.0,1.2,1.0,4.8
1987,21,1484,SEA,Seattle Supersonics,Eddie Johnson,31,24,0,21.2,3.5,7.8,0.46,0.2,0.6,0.33,3.3,7.1,0.47,0.47,1.8,2.3,0.76,0.5,1.5,1.9,4.8,0.5,0.0,1.7,1.5,9.0
1987,21,1252,SEA,Seattle Supersonics,Gerald Henderson,31,6,6,25.8,4.2,8.3,0.5,0.0,0.5,0.0,4.2,7.8,0.53,0.5,2.8,3.0,0.94,1.0,0.5,1.5,5.3,1.0,0.0,2.5,2.8,11.2
1987,21,3155,SEA,Seattle Supersonics,Kevin Williams,25,65,0,10.8,2.0,4.6,0.45,0.0,0.1,0.0,2.0,4.4,0.46,0.45,0.8,1.0,0.83,0.7,0.6,1.3,1.0,0.7,0.1,1.0,2.4,4.9
1987,21,1785,SEA,Seattle Supersonics,Maurice Lucas,34,63,0,17.8,2.8,6.2,0.45,0.0,0.1,0.0,2.8,6.1,0.46,0.45,2.4,3.0,0.8,1.4,3.5,4.9,1.0,0.5,0.3,1.2,2.7,7.9
1987,21,2300,SEA,Seattle Supersonics,Michael Phelps,25,60,6,7.8,1.3,2.9,0.43,0.0,0.2,0.1,1.2,2.8,0.45,0.43,0.5,0.7,0.7,0.3,0.6,0.8,1.1,0.4,0.0,0.5,1.0,3.0
1987,21,1951,SEA,Seattle Supersonics,Nate McMillan,22,71,50,27.8,2.0,4.2,0.48,0.0,0.1,0.0,2.0,4.1,0.49,0.48,1.2,2.0,0.62,1.4,3.2,4.7,8.2,1.8,0.6,2.2,3.4,5.3
1987,21,2573,SEA,Seattle Supersonics,Russ Schoene,26,63,0,9.2,1.1,3.0,0.37,0.0,0.2,0.15,1.1,2.8,0.39,0.38,0.5,0.7,0.63,0.8,1.0,1.9,0.4,0.3,0.2,0.7,1.5,2.7
1987,21,2736,SEA,Seattle Supersonics,Terence Stansbury,25,44,0,8.5,1.5,3.5,0.43,0.3,0.7,0.38,1.3,2.9,0.44,0.46,0.7,1.1,0.62,0.2,0.4,0.5,1.3,0.3,0.0,0.7,1.8,4.0
1987,21,512,SEA,Seattle Supersonics,Tom Chambers,27,82,82,36.8,8.0,17.6,0.46,0.7,1.8,0.37,7.4,15.9,0.47,0.48,6.5,7.7,0.85,2.0,4.7,6.6,3.0,1.0,0.6,3.3,3.7,23.3
1987,21,1917,SEA,Seattle Supersonics,Xavier McDaniel,23,82,82,37.0,9.8,19.3,0.51,0.0,0.2,0.21,9.8,19.1,0.51,0.51,3.4,4.8,0.7,4.1,4.5,8.6,2.5,1.4,0.6,2.9,3.7,23.0
