Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1987,12,IND,Indiana Pacers,Chuck Person,22,82,78,36.0,7.7,16.6,0.47,0.6,1.7,0.36,7.1,14.9,0.48,0.49,2.7,3.6,0.75,2.0,6.2,8.3,3.6,1.1,0.2,2.6,3.8,18.8
1987,12,IND,Indiana Pacers,Steve Stipanovich,26,81,81,34.1,4.7,9.4,0.5,0.0,0.0,0.25,4.7,9.3,0.5,0.5,3.8,4.5,0.84,2.3,6.0,8.3,2.2,1.3,1.2,1.6,3.8,13.2
1987,12,IND,Indiana Pacers,Herb Williams,28,74,67,34.1,6.1,12.7,0.48,0.0,0.1,0.0,6.1,12.6,0.48,0.48,2.7,3.6,0.74,1.9,5.4,7.3,2.4,0.8,1.3,2.0,3.4,14.9
1987,12,IND,Indiana Pacers,Vern Fleming,24,82,82,31.1,4.5,8.9,0.51,0.0,0.1,0.2,4.5,8.7,0.51,0.51,2.9,3.7,0.79,1.3,2.7,4.1,5.8,1.3,0.2,2.0,2.7,12.0
1987,12,IND,Indiana Pacers,John Long,30,80,68,28.3,6.1,14.6,0.42,0.2,0.8,0.28,5.9,13.8,0.43,0.43,2.7,3.1,0.89,0.9,1.8,2.7,3.2,1.2,0.1,1.9,2.1,15.2
1987,12,IND,Indiana Pacers,Wayman Tisdale,22,81,15,26.7,5.7,11.0,0.51,0.0,0.0,0.0,5.7,11.0,0.52,0.51,3.2,4.5,0.71,2.7,3.2,5.9,1.4,0.6,0.3,1.7,3.6,14.5
1987,12,IND,Indiana Pacers,Clint Richardson,30,78,14,17.9,2.8,6.0,0.47,0.1,0.2,0.35,2.7,5.8,0.47,0.47,0.8,0.9,0.8,0.7,1.2,1.8,3.1,0.6,0.1,1.1,1.4,6.4
1987,12,IND,Indiana Pacers,Kyle Macy,29,76,0,16.4,2.2,4.5,0.48,0.2,0.6,0.3,2.0,3.9,0.51,0.5,0.4,0.5,0.83,0.3,1.2,1.5,2.6,0.8,0.1,0.8,1.8,4.9
1987,12,IND,Indiana Pacers,Clark Kellogg,25,4,4,15.0,2.0,5.5,0.36,0.3,0.5,0.5,1.8,5.0,0.35,0.39,0.8,1.0,0.75,1.8,1.0,2.8,1.5,1.3,0.0,1.0,3.0,5.0
1987,12,IND,Indiana Pacers,Michael Brooks,28,10,0,14.8,1.3,3.7,0.35,0.0,0.0,,1.3,3.7,0.35,0.35,0.7,1.0,0.7,0.9,1.9,2.8,1.1,0.9,0.0,1.1,1.9,3.3
1987,12,IND,Indiana Pacers,Ron Anderson,28,63,0,11.4,2.2,4.7,0.47,0.0,0.1,0.0,2.2,4.6,0.48,0.47,1.3,1.7,0.79,1.2,1.2,2.4,0.9,0.5,0.0,0.9,1.0,5.8
1987,12,IND,Indiana Pacers,Walker Russell,26,48,0,10.6,1.3,3.4,0.39,0.0,0.3,0.12,1.3,3.1,0.42,0.39,0.6,0.8,0.73,0.4,0.8,1.1,2.7,0.4,0.1,1.3,1.3,3.3
1987,12,IND,Indiana Pacers,Pete Verhoeven,27,5,0,8.8,1.0,2.8,0.36,0.0,0.0,,1.0,2.8,0.36,0.36,0.0,0.0,,0.4,1.0,1.4,0.4,0.4,0.2,0.0,2.2,2.0
1987,12,IND,Indiana Pacers,Stuart Gray,23,55,1,8.3,0.7,1.8,0.41,0.0,0.0,,0.7,1.8,0.41,0.41,0.5,0.7,0.72,0.7,1.6,2.3,0.5,0.2,0.5,0.7,1.7,2.0
1987,12,IND,Indiana Pacers,Greg Dreiling,24,24,0,5.3,0.7,1.5,0.43,0.0,0.0,,0.7,1.5,0.43,0.43,0.4,0.5,0.83,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8
