Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,,1990,CHH,None,Brad Miller,"April 12, 1976",22.0,NBA,C,38.0,0.0,469.0,8.9,15.7,0.56,0.1,0.2,0.5,8.8,15.5,0.57,9.2,11.6,0.79,4.0,9.4,13.3,2.5,1.0,2.1,3.7,7.4,27.2,,119.0,101.0
2000,,1990,CHH,None,Brad Miller,"April 12, 1976",23.0,NBA,C,55.0,4.0,961.0,7.2,15.6,0.46,0.0,0.1,0.0,7.2,15.5,0.46,8.1,10.4,0.78,6.0,9.6,15.6,2.4,1.2,1.9,2.6,5.9,22.5,,115.0,100.0
2001,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",24.0,NBA,C,57.0,45.0,1434.0,6.3,14.5,0.44,0.0,0.2,0.2,6.3,14.3,0.44,6.3,8.5,0.74,5.4,10.3,15.7,4.0,1.2,1.4,2.7,6.6,18.9,,109.0,105.0
2002,31.0,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",25.0,NBA,C,76.0,75.0,2263.0,8.5,17.1,0.5,0.1,0.2,0.43,8.5,16.9,0.5,6.9,8.9,0.78,5.9,8.6,14.5,3.5,1.8,1.0,2.7,5.7,24.0,,117.0,105.0
2002,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",25.0,NBA,C,48.0,47.0,1391.0,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,7.2,9.6,0.75,6.7,8.6,15.3,3.8,2.0,1.1,2.8,5.9,23.2,,113.0,105.0
2002,12.0,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",25.0,NBA,C,28.0,28.0,872.0,9.5,16.8,0.56,0.1,0.2,0.33,9.4,16.6,0.56,6.4,7.8,0.82,4.6,8.6,13.2,3.1,1.4,0.7,2.5,5.3,25.4,,124.0,104.0
2003,12.0,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",26.0,NBA,C,73.0,72.0,2270.0,7.6,15.4,0.49,0.1,0.4,0.31,7.5,15.0,0.5,6.7,8.2,0.82,4.3,9.7,13.9,4.5,1.5,1.0,2.7,4.7,22.1,,118.0,100.0
2004,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",27.0,NBA,PF,72.0,53.0,2621.0,7.4,14.4,0.51,0.2,0.8,0.32,7.1,13.7,0.52,5.1,6.5,0.78,3.8,10.9,14.7,6.2,1.3,1.7,2.8,4.9,20.0,,118.0,102.0
2005,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",28.0,NBA,C,56.0,56.0,2089.0,7.9,15.0,0.52,0.1,0.5,0.26,7.8,14.6,0.53,5.8,7.1,0.81,3.4,9.4,12.9,5.4,1.7,1.7,2.0,4.5,21.6,,125.0,105.0
2006,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",29.0,NBA,C,79.0,79.0,2923.0,7.8,15.7,0.5,0.6,1.6,0.39,7.1,14.1,0.51,5.0,6.0,0.83,2.2,8.8,11.0,6.7,1.1,1.1,3.2,4.2,21.1,,114.0,104.0
2007,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",30.0,NBA,C,63.0,56.0,1783.0,6.4,14.0,0.45,0.1,0.9,0.15,6.2,13.1,0.48,3.3,4.2,0.77,2.2,9.1,11.4,6.4,1.1,1.1,3.1,4.4,16.1,,103.0,107.0
2008,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",31.0,NBA,C,72.0,72.0,2513.0,6.8,14.7,0.46,0.6,1.8,0.31,6.2,12.9,0.48,5.3,6.2,0.85,3.4,10.4,13.7,5.3,1.4,1.5,3.3,5.0,19.4,,112.0,107.0
2009,31.0,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",32.0,NBA,C,70.0,43.0,2100.0,7.1,15.0,0.48,0.6,1.4,0.41,6.6,13.6,0.48,5.5,6.6,0.82,3.7,9.6,13.3,5.7,1.3,0.9,3.2,5.4,20.2,,114.0,111.0
2009,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",32.0,NBA,C,43.0,43.0,1354.0,6.9,14.6,0.47,0.8,1.6,0.46,6.2,13.0,0.48,4.7,5.9,0.8,3.1,9.8,12.9,5.6,1.1,0.9,3.1,5.1,19.3,,112.0,113.0
2009,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",32.0,NBA,C,27.0,0.0,746.0,7.5,15.6,0.48,0.2,0.9,0.23,7.3,14.7,0.49,6.8,8.0,0.85,4.6,9.3,13.9,5.9,1.5,0.8,3.2,6.1,22.0,,118.0,107.0
