SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2019,19,NOP,Jrue Holiday,28,67,67,35.9,8.2,17.3,0.47,1.8,5.4,0.32,6.4,11.9,0.54,0.52,3.1,4.0,0.77,1.1,3.9,5.0,7.7,1.6,0.8,3.1,2.2,21.2
2019,19,NOP,Anthony Davis,25,56,56,33.0,9.5,18.3,0.52,0.9,2.6,0.33,8.6,15.7,0.55,0.54,6.1,7.7,0.79,3.1,8.9,12.0,3.9,1.6,2.4,2.0,2.4,25.9
2019,19,NOP,Julius Randle,24,73,49,30.6,7.8,14.9,0.52,0.9,2.7,0.34,6.9,12.2,0.56,0.56,4.9,6.7,0.73,2.2,6.5,8.7,3.1,0.7,0.6,2.8,3.4,21.4
2019,19,NOP,Elfrid Payton,24,42,42,29.8,4.3,9.8,0.43,0.8,2.5,0.31,3.5,7.3,0.48,0.48,1.3,1.8,0.74,1.2,4.1,5.2,7.6,1.0,0.4,2.7,1.9,10.6
2019,19,NOP,Nikola Mirotic,27,32,22,28.9,5.7,12.7,0.45,2.7,7.2,0.37,3.0,5.5,0.55,0.55,2.7,3.2,0.84,1.4,6.8,8.3,1.1,0.7,0.8,1.2,2.7,16.7
2019,19,NOP,E'Twaun Moore,29,53,36,27.6,4.8,10.0,0.48,1.4,3.3,0.43,3.4,6.7,0.51,0.55,0.8,1.1,0.76,0.7,1.7,2.4,1.9,0.8,0.2,1.1,2.1,11.9
2019,19,NOP,Darius Miller,28,69,15,25.5,2.7,7.0,0.39,1.9,5.3,0.36,0.8,1.7,0.47,0.53,0.8,1.0,0.79,0.2,1.7,1.9,2.1,0.6,0.3,0.9,2.4,8.2
2019,19,NOP,Christian Wood,23,8,2,23.6,6.1,11.5,0.53,0.8,2.6,0.29,5.4,8.9,0.61,0.56,3.9,5.1,0.76,1.6,6.3,7.9,0.8,0.9,1.3,1.8,1.8,16.9
2019,19,NOP,Kenrich Williams,24,46,29,23.5,2.3,6.1,0.38,1.1,3.4,0.33,1.2,2.7,0.45,0.48,0.3,0.4,0.68,1.2,3.6,4.8,1.8,1.0,0.4,0.8,2.1,6.1
2019,19,NOP,Solomon Hill,27,44,15,20.0,1.5,4.0,0.38,0.7,2.3,0.32,0.8,1.8,0.47,0.47,0.5,0.7,0.72,0.8,2.3,3.0,1.3,0.5,0.2,0.7,1.8,4.3
2019,19,NOP,Tim Frazier,28,47,17,19.3,1.9,4.1,0.45,0.6,1.6,0.35,1.3,2.5,0.52,0.52,0.7,0.9,0.78,0.7,2.2,2.9,4.4,0.5,0.1,1.3,2.0,5.0
2019,19,NOP,Frank Jackson,20,61,16,19.2,3.2,7.3,0.43,0.9,2.8,0.31,2.3,4.6,0.51,0.49,0.9,1.2,0.74,0.4,1.8,2.2,1.1,0.4,0.0,0.8,1.5,8.1
2019,19,NOP,Ian Clark,27,60,6,16.2,2.5,6.4,0.39,1.1,3.4,0.33,1.4,3.0,0.47,0.48,0.6,0.6,0.89,0.2,1.3,1.5,1.6,0.4,0.1,1.0,1.6,6.7
2019,19,NOP,Jahlil Okafor,23,59,24,15.8,3.6,6.1,0.59,0.0,0.1,0.2,3.6,6.1,0.59,0.59,1.0,1.5,0.66,1.4,3.3,4.7,0.7,0.3,0.7,0.9,1.6,8.2
2019,19,NOP,Wesley Johnson,31,26,13,14.5,1.3,3.4,0.4,0.7,1.9,0.38,0.6,1.5,0.42,0.51,0.2,0.3,0.67,0.4,1.7,2.1,0.6,0.5,0.3,0.5,1.7,3.7
2019,19,NOP,Cheick Diallo,22,64,1,14.0,2.6,4.2,0.62,0.0,0.1,0.25,2.6,4.2,0.62,0.62,0.8,1.0,0.75,1.2,4.0,5.2,0.5,0.5,0.5,0.8,1.8,6.0
2019,19,NOP,Dairis Bertans,29,12,0,13.9,1.0,3.9,0.26,0.8,2.8,0.29,0.2,1.1,0.15,0.36,0.0,0.0,,0.2,0.6,0.8,0.8,0.1,0.0,0.2,0.6,2.8
2019,19,NOP,Stanley Johnson,22,18,0,13.7,2.1,5.1,0.42,0.6,1.9,0.32,1.5,3.2,0.47,0.48,0.5,0.7,0.69,0.5,1.8,2.3,1.6,0.7,0.1,1.4,1.2,5.3
2019,19,NOP,Jason Smith,32,2,0,10.0,1.0,4.5,0.22,1.0,3.5,0.29,0.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.5,1.5,4.0
2019,19,NOP,Andrew Harrison,24,6,0,6.3,0.5,2.0,0.25,0.3,1.7,0.2,0.2,0.3,0.5,0.33,0.2,0.3,0.5,0.3,0.5,0.8,1.2,0.0,0.0,0.3,1.2,1.5
