Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,29,2002,UTA,Utah Jazz,21.0,NBA,PF,17.0,0.0,15.5,2.5,4.7,0.52,0.0,0.1,0.0,2.5,4.6,0.53,0.52,0.9,1.4,0.67,2.2,2.2,4.4,0.5,0.6,0.5,0.8,2.3,5.9
2008,29,2002,UTA,Utah Jazz,22.0,NBA,PF,12.0,0.0,17.5,2.7,5.2,0.52,0.0,0.1,0.0,2.7,5.1,0.52,0.52,1.1,2.1,0.52,1.9,2.0,3.9,0.3,0.6,1.3,0.8,3.1,6.4
2009,29,2002,UTA,Utah Jazz,23.0,NBA,PF,5.0,0.0,31.0,5.0,9.8,0.51,0.0,0.0,,5.0,9.8,0.51,0.51,1.8,3.6,0.5,4.0,4.0,8.0,1.6,0.8,1.0,1.2,3.4,11.8
2010,29,2002,UTA,Utah Jazz,24.0,NBA,PF,10.0,0.0,32.3,7.0,12.2,0.57,0.0,0.2,0.0,7.0,12.0,0.58,0.57,4.0,5.8,0.69,3.4,5.4,8.8,2.2,1.1,1.4,1.3,3.6,18.0
2012,29,2002,UTA,Utah Jazz,26.0,NBA,PF,4.0,4.0,34.8,5.0,13.5,0.37,0.0,0.8,0.0,5.0,12.8,0.39,0.37,2.0,4.0,0.5,4.3,6.8,11.0,0.5,0.3,2.5,2.3,2.8,12.0
2014,1,2002,ATL,Atlanta Hawks,28.0,NBA,PF,7.0,7.0,38.1,5.9,14.7,0.4,1.3,3.9,0.33,4.6,10.9,0.42,0.44,6.4,8.0,0.8,3.0,7.9,10.9,2.9,1.4,1.9,2.9,3.6,19.4
2015,1,2002,ATL,Atlanta Hawks,29.0,NBA,PF,16.0,15.0,35.4,5.3,13.1,0.41,0.9,3.1,0.31,4.4,10.0,0.44,0.44,3.6,4.9,0.74,2.3,6.4,8.7,3.4,1.6,0.9,2.1,3.3,15.2
2016,1,2002,ATL,Atlanta Hawks,30.0,NBA,PF,10.0,10.0,36.5,5.9,13.7,0.43,0.8,3.3,0.24,5.1,10.4,0.49,0.46,4.1,5.5,0.74,2.8,6.6,9.4,2.7,1.3,2.3,2.6,2.9,16.7
2017,1,2002,ATL,Atlanta Hawks,31.0,NBA,PF,6.0,6.0,36.5,8.3,16.5,0.5,0.5,2.8,0.18,7.8,13.7,0.57,0.52,7.2,8.8,0.81,1.5,7.8,9.3,4.3,1.7,0.7,3.8,3.2,24.3
2019,8,2002,DEN,Denver Nuggets,33.0,NBA,PF,14.0,14.0,33.5,5.2,11.2,0.46,0.9,2.7,0.32,4.4,8.5,0.51,0.5,3.4,4.4,0.77,1.7,5.0,6.7,0.8,0.9,1.1,1.3,3.4,14.6
2020,8,2002,DEN,Denver Nuggets,34.0,NBA,PF,19.0,19.0,24.2,2.5,6.2,0.4,0.8,2.3,0.34,1.7,3.9,0.43,0.46,2.3,2.8,0.8,1.4,3.3,4.7,1.2,0.6,0.5,1.3,2.6,8.0
