Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,13,LAC,Los Angeles Clippers,Jamal Crawford,35,6,1,199,39,103,0.38,4,21,0.19,35,82,0.43,0.4,22,25,0.88,2,11,13,13,10,0,9,9,104
2016,13,LAC,Los Angeles Clippers,DeAndre Jordan,27,6,6,198,24,38,0.63,0,0,,24,38,0.63,0.63,22,59,0.37,30,68,98,11,7,16,7,17,70
2016,13,LAC,Los Angeles Clippers,J.J. Redick,31,6,6,166,34,79,0.43,11,31,0.36,23,48,0.48,0.5,2,3,0.67,1,11,12,5,1,1,5,11,81
2016,13,LAC,Los Angeles Clippers,Jeff Green,29,6,1,159,21,46,0.46,4,10,0.4,17,36,0.47,0.5,15,25,0.6,3,16,19,4,6,2,3,12,61
2016,13,LAC,Los Angeles Clippers,Austin Rivers,23,6,2,144,26,61,0.43,4,17,0.24,22,44,0.5,0.46,6,9,0.67,4,12,16,16,3,0,7,12,62
2016,13,LAC,Los Angeles Clippers,Blake Griffin,26,4,4,127,20,53,0.38,1,2,0.5,19,51,0.37,0.39,19,25,0.76,7,28,35,16,3,2,9,9,60
2016,13,LAC,Los Angeles Clippers,Chris Paul,30,4,4,125,37,76,0.49,6,20,0.3,31,56,0.55,0.53,15,15,1.0,4,12,16,29,9,0,4,12,95
2016,13,LAC,Los Angeles Clippers,Luc Mbah a Moute,29,5,5,78,4,6,0.67,0,0,,4,6,0.67,0.67,1,1,1.0,2,8,10,1,3,0,2,9,9
2016,13,LAC,Los Angeles Clippers,Cole Aldrich,27,6,0,77,10,15,0.67,0,0,,10,15,0.67,0.67,3,6,0.5,8,22,30,3,6,3,2,11,23
2016,13,LAC,Los Angeles Clippers,Wesley Johnson,28,6,0,77,5,14,0.36,3,9,0.33,2,5,0.4,0.46,3,3,1.0,5,13,18,2,1,4,2,6,16
2016,13,LAC,Los Angeles Clippers,Paul Pierce,38,5,1,54,2,12,0.17,1,5,0.2,1,7,0.14,0.21,1,4,0.25,0,6,6,1,2,0,2,6,6
2016,13,LAC,Los Angeles Clippers,Pablo Prigioni,38,5,0,26,0,5,0.0,0,2,0.0,0,3,0.0,0.0,0,0,,2,1,3,7,0,0,3,8,0
2016,13,LAC,Los Angeles Clippers,C.J. Wilcox,25,2,0,7,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,1,0,0,0,1,0
2016,13,LAC,Los Angeles Clippers,Jeff Ayres,28,2,0,2,1,1,1.0,0,0,,1,1,1.0,1.0,1,1,1.0,0,0,0,0,0,0,0,0,3
