Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",23.0,NBA,PF,82.0,,2578.0,4.2,8.3,0.51,0.0,0.0,,4.2,8.3,0.51,2.5,4.2,0.59,6.0,7.8,13.9,1.3,1.0,0.9,2.0,4.4,11.0
1982,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",24.0,NBA,PF,74.0,55.0,2213.0,3.6,6.7,0.53,0.0,0.0,0.0,3.6,6.7,0.54,1.4,2.6,0.55,4.5,8.7,13.2,1.4,1.1,0.9,1.7,4.7,8.6
1983,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",25.0,NBA,PF,49.0,41.0,1433.0,4.5,7.7,0.59,0.0,0.0,,4.5,7.7,0.59,1.3,2.5,0.54,5.3,6.9,12.2,1.2,0.9,0.5,2.1,4.7,10.4
1984,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",26.0,NBA,PF,75.0,63.0,2091.0,4.2,7.5,0.56,0.0,0.0,,4.2,7.5,0.56,1.6,2.9,0.56,4.9,6.7,11.6,1.2,1.1,0.4,2.1,4.7,10.0
1985,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",27.0,NBA,PF,80.0,78.0,2497.0,5.3,9.9,0.53,0.0,0.0,,5.3,9.9,0.53,2.2,3.7,0.6,5.8,6.7,12.5,1.4,1.1,0.8,2.3,4.1,12.8
1986,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",28.0,NBA,PF,77.0,74.0,2441.0,4.6,8.6,0.54,0.0,0.0,0.0,4.6,8.6,0.54,1.7,3.3,0.49,5.7,7.0,12.6,1.4,0.9,0.7,2.0,4.2,10.9
1987,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",29.0,NBA,PF,80.0,78.0,2374.0,4.5,8.2,0.55,0.0,0.0,0.0,4.5,8.2,0.55,1.7,3.0,0.57,5.6,8.4,13.9,1.4,1.1,0.8,2.0,4.5,10.7
1988,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",30.0,NBA,PF,20.0,10.0,499.0,4.2,8.9,0.47,0.0,0.1,0.0,4.2,8.8,0.48,0.8,1.9,0.41,5.7,7.4,13.1,1.8,0.9,0.8,2.6,4.5,9.2
1989,10,2690,GSW,Golden State Warriors,Larry Smith,"January 18, 1958",31.0,NBA,PF,80.0,78.0,1897.0,4.2,7.5,0.55,0.0,0.0,,4.2,7.5,0.55,0.3,1.1,0.31,5.2,7.2,12.4,2.2,1.2,1.0,2.1,4.7,8.7
1990,11,2690,HOU,Houston Rockets,Larry Smith,"January 18, 1958",32.0,NBA,PF,74.0,0.0,1300.0,2.8,5.9,0.47,0.0,0.1,0.0,2.8,5.8,0.48,0.6,1.5,0.36,5.0,7.5,12.5,1.9,1.6,0.8,1.9,5.6,6.1
1991,11,2690,HOU,Houston Rockets,Larry Smith,"January 18, 1958",33.0,NBA,PF,81.0,28.0,1923.0,2.4,4.9,0.49,0.0,0.0,,2.4,4.9,0.49,0.2,0.9,0.24,5.7,7.6,13.3,1.6,1.6,0.4,1.7,5.0,5.0
1992,11,2690,HOU,Houston Rockets,Larry Smith,"January 18, 1958",34.0,NBA,PF,45.0,7.0,800.0,2.3,4.1,0.54,0.0,0.0,0.0,2.3,4.1,0.55,0.2,0.5,0.36,4.8,6.7,11.5,1.5,0.9,0.3,2.0,5.4,4.7
1993,27,2690,SAS,San Antonio Spurs,Larry Smith,"January 18, 1958",35.0,NBA,PF,66.0,13.0,833.0,1.6,3.8,0.44,0.0,0.0,,1.6,3.8,0.44,0.4,1.0,0.41,4.5,7.1,11.6,1.2,1.0,0.7,1.7,5.7,3.7
