Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1987,22.0,TOT,NBA,C,65.0,875.0,9.1,0.53,0.004,0.491,9.8,18.5,14.2,4.3,1.1,1.3,19.0,18.5,,-0.1,0.9,0.8,0.045,,-5.1,-0.9,-6.0,-0.9
1987,22.0,SAS,NBA,C,14.0,122.0,10.6,0.44,0.0,0.311,11.3,17.0,14.0,6.6,1.9,1.4,7.3,18.1,,0.0,0.1,0.2,0.062,,-3.8,-0.9,-4.7,-0.1
1987,22.0,POR,NBA,C,51.0,753.0,8.8,0.547,0.004,0.526,9.6,18.7,14.3,4.0,1.0,1.3,20.9,18.5,,-0.1,0.8,0.7,0.043,,-5.3,-0.9,-6.2,-0.8
1988,23.0,POR,NBA,C,78.0,2223.0,14.9,0.561,0.0,0.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,,3.0,2.1,5.2,0.112,,-0.8,-2.0,-2.8,-0.4
1989,24.0,POR,NBA,C,79.0,2662.0,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,,2.5,2.3,4.8,0.086,,-1.4,-2.0,-3.5,-1.0
1990,25.0,POR,NBA,C,82.0,2462.0,13.3,0.517,0.0,0.272,8.0,14.6,11.2,5.5,0.7,0.8,11.8,23.2,,1.8,2.9,4.8,0.093,,-1.3,-1.0,-2.3,-0.2
1991,26.0,POR,NBA,C,81.0,2511.0,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,,1.3,3.0,4.3,0.082,,-1.9,-1.4,-3.3,-0.8
1992,27.0,POR,NBA,C,82.0,2222.0,10.5,0.497,0.004,0.288,7.4,17.0,12.2,6.3,0.8,1.0,13.9,18.8,,0.3,3.0,3.3,0.071,,-3.0,-0.5,-3.6,-0.9
1993,28.0,POR,NBA,C,74.0,1762.0,11.4,0.477,0.003,0.253,7.1,17.2,12.0,5.9,1.2,1.4,10.2,19.9,,0.2,2.3,2.5,0.069,,-3.0,-0.2,-3.3,-0.6
1994,29.0,WSB,NBA,C,69.0,1485.0,8.2,0.457,0.0,0.299,8.0,17.8,12.8,5.5,1.2,1.5,16.8,17.3,,-1.1,0.6,-0.5,-0.017,,-5.1,-1.5,-6.6,-1.7
1995,30.0,WSB,NBA,C,40.0,818.0,9.9,0.475,0.037,0.262,8.9,19.0,13.7,3.7,1.3,2.1,16.5,19.1,,-0.7,0.7,0.0,-0.002,,-4.4,-1.0,-5.4,-0.7
1996,31.0,MIL,NBA,C,8.0,58.0,-2.7,0.27,0.0,0.429,4.2,10.8,7.4,4.8,1.8,0.0,10.7,14.7,,-0.2,0.0,-0.1,-0.11,,-13.2,-2.1,-15.3,-0.2
1997,32.0,LAC,NBA,C,26.0,384.0,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,,-0.5,0.3,-0.2,-0.03,,-5.7,0.0,-5.7,-0.3
