Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,14,1541,LAL,Los Angeles Lakers,24.0,NBA,C,2.0,7.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,,0.0,0.0,0.0,-0.31,,-11.4,-6.7,-18.1,0.0
1986,17,1541,MIL,Milwaukee Bucks,25.0,NBA,C,12.0,43.0,2.0,0.47,0.0,0.33,10.5,15.4,13.0,11.7,0.0,1.4,33.7,19.4,,-0.1,0.1,0.0,-0.06,,-10.7,-0.7,-11.5,-0.1
