Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1988,22.0,POR,NBA,SF,9.0,19.0,-1.0,0.0,0.333,0.0,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,,-0.1,0.0,-0.1,-0.139,,-7.2,0.2,-7.0,0.0
1989,23.0,BOS,NBA,SF,44.0,375.0,15.8,0.584,0.081,0.404,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,,0.7,0.2,1.0,0.123,,0.6,-0.1,0.4,0.2
1990,24.0,BOS,NBA,SF,71.0,990.0,12.3,0.52,0.06,0.355,4.9,7.4,6.2,15.7,1.4,0.5,11.2,16.7,,1.2,0.7,1.9,0.092,,-0.6,0.0,-0.5,0.4
1991,25.0,BOS,NBA,SF,82.0,2706.0,16.3,0.62,0.008,0.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,,6.0,2.3,8.3,0.147,,0.9,0.3,1.2,2.2
1992,26.0,BOS,NBA,SF,82.0,2496.0,15.2,0.567,0.034,0.173,3.7,8.7,6.3,12.5,1.5,0.9,9.0,18.5,,4.5,2.2,6.7,0.129,,0.2,0.4,0.7,1.7
1993,27.0,BOS,NBA,SF,82.0,2541.0,15.1,0.562,0.153,0.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,,4.5,2.1,6.6,0.124,,0.8,0.6,1.4,2.2
1994,28.0,BOS,NBA,SF,75.0,1880.0,13.4,0.503,0.128,0.157,2.4,7.1,4.8,12.4,1.5,0.7,8.2,21.6,,1.4,0.7,2.1,0.054,,-0.7,-1.0,-1.7,0.2
1995,29.0,MIA,NBA,SF,77.0,1223.0,16.3,0.567,0.218,0.247,2.7,9.1,5.8,15.9,2.2,0.6,8.9,19.8,,2.5,0.9,3.4,0.134,,1.0,0.5,1.5,1.1
1996,30.0,TOT,NBA,SF,65.0,1325.0,8.4,0.482,0.301,0.127,1.9,7.9,5.0,12.1,1.4,0.5,9.7,15.1,,0.5,1.3,1.8,0.064,,-2.9,0.4,-2.5,-0.2
1996,30.0,MIA,NBA,SF,44.0,1033.0,8.8,0.486,0.306,0.128,1.6,7.9,4.8,12.8,1.6,0.4,9.3,15.2,,0.5,1.2,1.7,0.079,,-2.8,0.8,-1.9,0.0
1996,30.0,SAC,NBA,SF,21.0,292.0,6.9,0.469,0.28,0.122,2.8,8.0,5.4,9.8,0.7,0.8,11.3,14.7,,0.0,0.1,0.1,0.011,,-3.1,-1.2,-4.4,-0.2
1997,31.0,SAC,NBA,SF,62.0,953.0,11.6,0.529,0.392,0.035,1.6,11.6,6.5,12.9,1.2,1.3,8.5,14.9,,1.1,0.6,1.6,0.082,,-0.2,-0.1,-0.3,0.4
