Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1986,5,2186,CHI,Chicago Bulls,Charles Oakley,1963-12-18,22.0,NBA,PF,77.0,30.0,1772.0,281.0,541.0,0.52,0.0,3.0,0.0,281.0,538.0,0.52,0.52,178.0,269.0,0.66,255.0,409.0,664.0,133.0,68.0,30.0,175.0,250.0,740.0,0.0
1987,5,2186,CHI,Chicago Bulls,Charles Oakley,1963-12-18,23.0,NBA,PF,82.0,81.0,2980.0,468.0,1052.0,0.44,11.0,30.0,0.37,457.0,1022.0,0.45,0.45,245.0,357.0,0.69,299.0,775.0,1074.0,296.0,85.0,36.0,299.0,315.0,1192.0,2.0
1988,5,2186,CHI,Chicago Bulls,Charles Oakley,1963-12-18,24.0,NBA,PF,82.0,82.0,2816.0,375.0,776.0,0.48,3.0,12.0,0.25,372.0,764.0,0.49,0.48,261.0,359.0,0.73,326.0,740.0,1066.0,248.0,68.0,28.0,241.0,272.0,1014.0,0.0
1989,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,25.0,NBA,PF,82.0,82.0,2604.0,426.0,835.0,0.51,12.0,48.0,0.25,414.0,787.0,0.53,0.52,197.0,255.0,0.77,343.0,518.0,861.0,187.0,104.0,14.0,248.0,270.0,1061.0,0.0
1990,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,26.0,NBA,PF,61.0,61.0,2196.0,336.0,641.0,0.52,0.0,3.0,0.0,336.0,638.0,0.53,0.52,217.0,285.0,0.76,258.0,469.0,727.0,146.0,64.0,16.0,165.0,220.0,889.0,0.0
1991,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,27.0,NBA,PF,76.0,74.0,2739.0,307.0,595.0,0.52,0.0,2.0,0.0,307.0,593.0,0.52,0.52,239.0,305.0,0.78,305.0,615.0,920.0,204.0,62.0,17.0,215.0,288.0,853.0,0.0
1992,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,28.0,NBA,PF,82.0,82.0,2309.0,210.0,402.0,0.52,0.0,3.0,0.0,210.0,399.0,0.53,0.52,86.0,117.0,0.74,256.0,444.0,700.0,133.0,67.0,15.0,123.0,258.0,506.0,0.0
1993,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,29.0,NBA,PF,82.0,82.0,2230.0,219.0,431.0,0.51,0.0,1.0,0.0,219.0,430.0,0.51,0.51,127.0,176.0,0.72,288.0,420.0,708.0,126.0,85.0,15.0,124.0,289.0,565.0,0.0
1994,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,30.0,NBA,PF,82.0,82.0,2932.0,363.0,760.0,0.48,0.0,3.0,0.0,363.0,757.0,0.48,0.48,243.0,313.0,0.78,349.0,616.0,965.0,218.0,110.0,18.0,193.0,293.0,969.0,0.0
1995,20,2186,NYK,New York Knicks,Charles Oakley,1963-12-18,31.0,NBA,PF,50.0,49.0,1567.0,192.0,393.0,0.49,3.0,12.0,0.25,189.0,381.0,0.5,0.49,119.0,150.0,0.79,155.0,290.0,445.0,126.0,60.0,7.0,103.0,179.0,506.0,0.0
