Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,13,3287,LAC,Los Angeles Clippers,Ivica Zubac,1997-03-18,21.0,NBA,C,4.0,3.0,39.0,8.3,16.6,0.5,0.0,0.0,,8.3,16.6,0.5,1.8,2.8,0.67,10.2,10.2,20.3,0.9,1.8,1.8,3.7,4.6,18.5
2020,13,3287,LAC,Los Angeles Clippers,Ivica Zubac,1997-03-18,22.0,NBA,C,13.0,13.0,320.0,5.0,8.8,0.56,0.0,0.0,,5.0,8.8,0.56,3.4,4.2,0.81,3.5,7.0,10.5,0.9,0.2,1.1,1.4,3.8,13.3
