Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2020,19.0,POR,NBA,PF,48,573,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,,0.3,0.3,0.6,0.047,,-2.9,-0.6,-3.5,-0.2
2021,20.0,POR,NBA,PF,2,13,14.2,0.833,0.333,0.0,8.0,16.8,12.3,0.0,0.0,7.4,25.0,13.1,,0.0,0.0,0.0,0.099,,-1.2,-1.2,-2.4,0.0
