Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2006,19,2261,NOK,New Orleans/Oklahoma City Hornets,Chris Paul,"May 6, 1985",20.0,NBA,PG,78.0,78.0,2808.0,407.0,947.0,0.43,50.0,177.0,0.28,357.0,770.0,0.46,0.46,394.0,465.0,0.85,61.0,339.0,400.0,611.0,175.0,6.0,183.0,218.0,1258.0,2.0
2007,19,2261,NOK,New Orleans/Oklahoma City Hornets,Chris Paul,"May 6, 1985",21.0,NBA,PG,64.0,64.0,2353.0,381.0,871.0,0.44,50.0,143.0,0.35,331.0,728.0,0.46,0.47,292.0,357.0,0.82,54.0,226.0,280.0,569.0,118.0,3.0,161.0,154.0,1104.0,1.0
2008,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",22.0,NBA,PG,80.0,80.0,3006.0,630.0,1291.0,0.49,92.0,249.0,0.37,538.0,1042.0,0.52,0.52,332.0,390.0,0.85,62.0,259.0,321.0,925.0,217.0,4.0,201.0,185.0,1684.0,1.0
2009,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",23.0,NBA,PG,78.0,78.0,3002.0,631.0,1255.0,0.5,64.0,176.0,0.36,567.0,1079.0,0.52,0.53,455.0,524.0,0.87,69.0,363.0,432.0,861.0,216.0,10.0,231.0,212.0,1781.0,6.0
2010,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",24.0,NBA,PG,45.0,45.0,1712.0,314.0,637.0,0.49,52.0,127.0,0.41,262.0,510.0,0.51,0.53,161.0,190.0,0.85,20.0,171.0,191.0,480.0,96.0,8.0,112.0,118.0,841.0,1.0
2011,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",25.0,NBA,PG,80.0,80.0,2880.0,430.0,928.0,0.46,71.0,183.0,0.39,359.0,745.0,0.48,0.5,337.0,384.0,0.88,38.0,289.0,327.0,782.0,188.0,5.0,177.0,196.0,1268.0,0.0
2012,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",26.0,NBA,PG,60.0,60.0,2181.0,425.0,890.0,0.48,79.0,213.0,0.37,346.0,677.0,0.51,0.52,260.0,302.0,0.86,42.0,171.0,213.0,543.0,152.0,4.0,124.0,138.0,1189.0,0.0
2013,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",27.0,NBA,PG,70.0,70.0,2335.0,412.0,856.0,0.48,76.0,232.0,0.33,336.0,624.0,0.54,0.53,286.0,323.0,0.88,53.0,209.0,262.0,678.0,169.0,10.0,159.0,143.0,1186.0,0.0
2014,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",28.0,NBA,PG,62.0,62.0,2171.0,406.0,870.0,0.47,78.0,212.0,0.37,328.0,658.0,0.5,0.51,295.0,345.0,0.86,38.0,230.0,268.0,663.0,154.0,4.0,145.0,157.0,1185.0,0.0
2015,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",29.0,NBA,PG,82.0,82.0,2857.0,568.0,1170.0,0.48,139.0,349.0,0.4,429.0,821.0,0.52,0.55,289.0,321.0,0.9,52.0,324.0,376.0,838.0,156.0,15.0,190.0,203.0,1564.0,1.0
2016,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",30.0,NBA,PG,74.0,74.0,2420.0,515.0,1114.0,0.46,122.0,329.0,0.37,393.0,785.0,0.5,0.52,294.0,328.0,0.9,39.0,271.0,310.0,738.0,152.0,13.0,194.0,185.0,1446.0,0.0
2017,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",31.0,NBA,PG,61.0,61.0,1921.0,374.0,785.0,0.48,124.0,302.0,0.41,250.0,483.0,0.52,0.56,232.0,260.0,0.89,40.0,264.0,304.0,563.0,119.0,8.0,147.0,146.0,1104.0,1.0
2018,11,2261,HOU,Houston Rockets,Chris Paul,"May 6, 1985",32.0,NBA,PG,58.0,58.0,1847.0,367.0,798.0,0.46,144.0,379.0,0.38,223.0,419.0,0.53,0.55,203.0,221.0,0.92,37.0,276.0,313.0,457.0,96.0,14.0,128.0,141.0,1081.0,1.0
2019,11,2261,HOU,Houston Rockets,Chris Paul,"May 6, 1985",33.0,NBA,PG,58.0,58.0,1857.0,302.0,720.0,0.42,127.0,355.0,0.36,175.0,365.0,0.48,0.51,175.0,203.0,0.86,36.0,229.0,265.0,473.0,114.0,18.0,152.0,146.0,906.0,1.0
2020,21,2261,OKC,Oklahoma City Thunder,Chris Paul,"May 6, 1985",34.0,NBA,PG,70.0,70.0,2208.0,434.0,887.0,0.49,111.0,304.0,0.36,323.0,583.0,0.55,0.55,253.0,279.0,0.91,26.0,323.0,349.0,472.0,111.0,11.0,161.0,158.0,1232.0,0.0
2021,24,2261,PHO,Phoenix Suns,Chris Paul,"May 6, 1985",35.0,NBA,PG,22.0,22.0,713.0,135.0,286.0,0.47,26.0,81.0,0.32,109.0,205.0,0.53,0.52,64.0,66.0,0.97,13.0,88.0,101.0,180.0,26.0,5.0,54.0,62.0,360.0,0.0
