Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005-06,20.0,NOK,NBA,PG,78.0,78.0,2808.0,407.0,947.0,0.43,50.0,177.0,0.282,357.0,770.0,0.464,0.456,394.0,465.0,0.847,61.0,339.0,400.0,611.0,175.0,6.0,183.0,218.0,1258.0,,2.0
2006-07,21.0,NOK,NBA,PG,64.0,64.0,2353.0,381.0,871.0,0.437,50.0,143.0,0.35,331.0,728.0,0.455,0.466,292.0,357.0,0.818,54.0,226.0,280.0,569.0,118.0,3.0,161.0,154.0,1104.0,,1.0
2007-08,22.0,NOH,NBA,PG,80.0,80.0,3006.0,630.0,1291.0,0.488,92.0,249.0,0.369,538.0,1042.0,0.516,0.524,332.0,390.0,0.851,62.0,259.0,321.0,925.0,217.0,4.0,201.0,185.0,1684.0,,1.0
2008-09,23.0,NOH,NBA,PG,78.0,78.0,3002.0,631.0,1255.0,0.503,64.0,176.0,0.364,567.0,1079.0,0.525,0.528,455.0,524.0,0.868,69.0,363.0,432.0,861.0,216.0,10.0,231.0,212.0,1781.0,,6.0
2009-10,24.0,NOH,NBA,PG,45.0,45.0,1712.0,314.0,637.0,0.493,52.0,127.0,0.409,262.0,510.0,0.514,0.534,161.0,190.0,0.847,20.0,171.0,191.0,480.0,96.0,8.0,112.0,118.0,841.0,,1.0
2010-11,25.0,NOH,NBA,PG,80.0,80.0,2880.0,430.0,928.0,0.463,71.0,183.0,0.388,359.0,745.0,0.482,0.502,337.0,384.0,0.878,38.0,289.0,327.0,782.0,188.0,5.0,177.0,196.0,1268.0,,0.0
2011-12,26.0,LAC,NBA,PG,60.0,60.0,2181.0,425.0,890.0,0.478,79.0,213.0,0.371,346.0,677.0,0.511,0.522,260.0,302.0,0.861,42.0,171.0,213.0,543.0,152.0,4.0,124.0,138.0,1189.0,,0.0
2012-13,27.0,LAC,NBA,PG,70.0,70.0,2335.0,412.0,856.0,0.481,76.0,232.0,0.328,336.0,624.0,0.538,0.526,286.0,323.0,0.885,53.0,209.0,262.0,678.0,169.0,10.0,159.0,143.0,1186.0,,0.0
2013-14,28.0,LAC,NBA,PG,62.0,62.0,2171.0,406.0,870.0,0.467,78.0,212.0,0.368,328.0,658.0,0.498,0.511,295.0,345.0,0.855,38.0,230.0,268.0,663.0,154.0,4.0,145.0,157.0,1185.0,,0.0
2014-15,29.0,LAC,NBA,PG,82.0,82.0,2857.0,568.0,1170.0,0.485,139.0,349.0,0.398,429.0,821.0,0.523,0.545,289.0,321.0,0.9,52.0,324.0,376.0,838.0,156.0,15.0,190.0,203.0,1564.0,,1.0
2015-16,30.0,LAC,NBA,PG,74.0,74.0,2420.0,515.0,1114.0,0.462,122.0,329.0,0.371,393.0,785.0,0.501,0.517,294.0,328.0,0.896,39.0,271.0,310.0,738.0,152.0,13.0,194.0,185.0,1446.0,,0.0
2016-17,31.0,LAC,NBA,PG,61.0,61.0,1921.0,374.0,785.0,0.476,124.0,302.0,0.411,250.0,483.0,0.518,0.555,232.0,260.0,0.892,40.0,264.0,304.0,563.0,119.0,8.0,147.0,146.0,1104.0,,1.0
2017-18,32.0,HOU,NBA,PG,58.0,58.0,1847.0,367.0,798.0,0.46,144.0,379.0,0.38,223.0,419.0,0.532,0.55,203.0,221.0,0.919,37.0,276.0,313.0,457.0,96.0,14.0,128.0,141.0,1081.0,,1.0
2018-19,33.0,HOU,NBA,PG,58.0,58.0,1857.0,302.0,720.0,0.419,127.0,355.0,0.358,175.0,365.0,0.479,0.508,175.0,203.0,0.862,36.0,229.0,265.0,473.0,114.0,18.0,152.0,146.0,906.0,,1.0
2019-20,34.0,OKC,NBA,PG,70.0,70.0,2208.0,434.0,887.0,0.489,111.0,304.0,0.365,323.0,583.0,0.554,0.552,253.0,279.0,0.907,26.0,323.0,349.0,472.0,111.0,11.0,161.0,158.0,1232.0,,0.0
2020-21,35.0,PHO,NBA,PG,11.0,11.0,348.0,53.0,122.0,0.434,8.0,28.0,0.286,45.0,94.0,0.479,0.467,32.0,33.0,0.97,7.0,44.0,51.0,96.0,8.0,3.0,18.0,33.0,146.0,,0.0
