Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,2,627,BOS,Boston Celtics,24.0,NBA,SG,5.0,0.0,59.0,4.3,14.0,0.3,1.8,7.3,0.25,2.4,6.7,0.36,0.6,1.2,0.5,0.0,1.8,1.8,0.0,1.2,0.0,1.8,1.8,11.0
2014,10,627,GSW,Golden State Warriors,25.0,NBA,SG,6.0,0.0,57.0,7.6,20.8,0.36,1.3,4.4,0.29,6.3,16.4,0.38,6.9,8.8,0.79,2.5,3.2,5.7,1.3,0.6,0.0,3.2,4.4,23.4
2018,19,627,NOP,New Orleans Pelicans,29.0,NBA,SG,2.0,0.0,15.0,19.2,31.2,0.62,7.2,19.2,0.38,12.0,12.0,1.0,0.0,0.0,,0.0,9.6,9.6,2.4,2.4,0.0,7.2,2.4,45.6
