Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
23,2878,Bob Thornton,"July 10, 1962",16.0,0.0,121.0,9.0,23.0,0.39,0.0,0.0,0,9.0,23.0,0.39,0.39,8.0,14.0,0.57,15.0,9.0,24.0,5.0,2.0,1.0,3.0,25.0,26.0,0
