Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,1,739,ATL,Atlanta Hawks,21.0,NBA,SG,76.0,37.0,1919.0,2.6,5.9,0.45,0.1,0.5,0.23,2.5,5.4,0.47,1.1,1.7,0.6,2.1,4.3,6.4,3.4,1.1,0.7,2.4,3.6,6.4
2005,1,739,ATL,Atlanta Hawks,22.0,NBA,SG,66.0,25.0,1201.0,3.7,8.8,0.42,0.3,1.5,0.18,3.4,7.3,0.47,1.7,2.3,0.74,1.6,3.5,5.1,4.5,1.1,0.5,2.6,3.7,9.4
2006,24,739,PHO,Phoenix Suns,23.0,NBA,PF,81.0,70.0,2874.0,5.6,10.7,0.53,0.1,0.4,0.27,5.5,10.3,0.54,2.2,3.0,0.73,2.0,5.0,7.0,6.3,0.7,1.1,2.4,3.3,13.5
2007,24,739,PHO,Phoenix Suns,24.0,NBA,PF,73.0,59.0,2268.0,4.9,9.0,0.54,0.2,0.7,0.33,4.6,8.3,0.56,1.3,1.9,0.68,1.4,3.6,5.0,5.6,0.4,0.6,2.4,2.8,11.3
2008,24,739,PHO,Phoenix Suns,25.0,NBA,PF,82.0,19.0,2308.0,4.8,10.1,0.48,0.2,0.6,0.32,4.6,9.4,0.49,1.5,2.0,0.74,1.5,4.4,5.9,4.9,1.0,0.6,2.4,2.6,11.3
2009,31,739,TOT,Total After Trade,26.0,NBA,PF,81.0,59.0,2754.0,5.9,11.6,0.51,1.0,2.4,0.41,4.9,9.2,0.53,1.3,1.9,0.69,1.5,4.1,5.6,4.4,0.8,0.7,2.8,2.6,14.0
2009,24,739,PHO,Phoenix Suns,26.0,NBA,PF,22.0,0.0,538.0,5.4,9.4,0.57,0.3,0.9,0.36,5.0,8.5,0.59,1.2,1.7,0.69,1.6,4.0,5.6,3.1,0.7,0.6,2.5,2.6,12.2
2009,4,739,CHA,Charlotte Bobcats,26.0,NBA,PF,59.0,59.0,2216.0,6.0,12.1,0.5,1.1,2.7,0.42,4.8,9.4,0.52,1.3,2.0,0.69,1.5,4.1,5.7,4.7,0.8,0.7,2.9,2.6,14.4
2010,4,739,CHA,Charlotte Bobcats,27.0,NBA,PF,82.0,82.0,2906.0,4.6,9.6,0.48,0.8,2.6,0.32,3.8,7.0,0.54,1.4,1.8,0.77,1.6,3.6,5.3,4.0,0.7,0.7,2.2,2.7,11.5
2011,4,739,CHA,Charlotte Bobcats,28.0,NBA,PF,82.0,82.0,2778.0,4.9,10.0,0.49,1.0,2.9,0.34,3.9,7.1,0.55,1.1,1.6,0.68,1.4,4.0,5.4,4.4,1.0,0.6,2.2,2.5,12.0
2012,31,739,TOT,Total After Trade,29.0,NBA,PF,57.0,35.0,1424.0,3.9,8.9,0.44,0.8,2.5,0.31,3.2,6.4,0.5,0.6,0.9,0.63,1.8,5.3,7.1,5.2,0.9,0.6,2.8,3.2,9.2
2012,4,739,CHA,Charlotte Bobcats,29.0,NBA,PF,37.0,28.0,1018.0,4.1,10.0,0.41,0.8,3.0,0.27,3.3,7.0,0.47,0.6,1.0,0.63,1.7,5.2,6.9,5.6,0.7,0.7,3.0,2.5,9.6
2012,27,739,SAS,San Antonio Spurs,29.0,NBA,PF,20.0,7.0,406.0,3.5,6.0,0.59,0.7,1.2,0.62,2.8,4.9,0.58,0.4,0.7,0.62,2.0,5.5,7.5,4.2,1.2,0.5,2.5,4.8,8.2
2013,27,739,SAS,San Antonio Spurs,30.0,NBA,PF,75.0,20.0,1709.0,3.8,7.0,0.54,0.6,1.6,0.38,3.1,5.4,0.59,1.0,1.4,0.72,1.4,4.0,5.4,3.8,1.1,0.6,1.8,3.0,9.2
2014,27,739,SAS,San Antonio Spurs,31.0,NBA,PF,79.0,24.0,1974.0,5.5,10.6,0.52,0.8,2.0,0.4,4.7,8.5,0.55,1.2,1.7,0.74,1.3,4.6,5.9,4.0,0.8,0.6,2.2,2.6,13.1
2015,27,739,SAS,San Antonio Spurs,32.0,NBA,PF,81.0,15.0,1984.0,5.3,11.5,0.46,1.0,3.1,0.32,4.3,8.4,0.51,1.3,1.7,0.77,1.4,4.9,6.3,4.2,0.7,0.4,2.3,2.7,12.8
2016,27,739,SAS,San Antonio Spurs,33.0,NBA,PF,76.0,4.0,1386.0,5.2,9.9,0.53,0.6,1.8,0.36,4.6,8.2,0.56,1.5,2.0,0.74,1.5,4.5,6.1,4.6,0.7,0.5,2.5,2.6,12.6
2017,29,739,UTA,Utah Jazz,34.0,NBA,PF,73.0,33.0,1283.0,4.1,9.2,0.45,0.6,2.3,0.25,3.5,6.9,0.51,0.7,1.0,0.74,1.3,3.1,4.4,4.8,0.5,0.3,2.4,2.3,9.5
