Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,26,SAC,Sacramento Kings,Chris Webber,26,5,196,27.1,0.49,0.04,0.31,7.7,17.6,12.7,29.9,2.1,3.2,6.0,30.7,0.5,0.1,0.6,0.15,6.9,2.6,9.5,0.6
2000,26,SAC,Sacramento Kings,Vlade Divac,31,5,160,12.6,0.42,0.04,0.41,6.0,17.1,11.7,15.2,2.3,1.6,12.0,21.2,-0.1,0.1,0.0,-0.0,-2.0,0.8,-1.2,0.0
2000,26,SAC,Sacramento Kings,Jason Williams,24,5,145,9.8,0.5,0.52,0.21,0.7,4.9,2.9,14.4,1.1,0.0,13.2,18.8,0.0,-0.1,-0.1,-0.02,-0.9,-2.2,-3.0,0.0
2000,26,SAC,Sacramento Kings,Nick Anderson,32,5,132,7.8,0.48,0.59,0.24,3.2,10.0,6.7,2.5,0.4,1.4,9.6,14.2,0.0,-0.1,0.0,-0.01,-1.1,-1.3,-2.4,0.0
2000,26,SAC,Sacramento Kings,Peja Stojakovic,22,5,129,10.3,0.5,0.32,0.22,1.7,11.8,6.9,4.0,1.6,0.0,10.2,17.2,0.0,0.0,0.0,-0.0,-0.6,-1.1,-1.7,0.0
2000,26,SAC,Sacramento Kings,Jon Barry,30,5,102,18.5,0.7,0.57,0.76,2.1,9.9,6.1,19.2,1.5,0.0,12.5,14.2,0.4,0.0,0.4,0.17,3.8,1.1,4.9,0.2
2000,26,SAC,Sacramento Kings,Tony Delk,26,5,101,19.5,0.55,0.12,0.56,11.7,7.0,9.3,13.3,1.6,0.0,13.5,26.5,0.2,0.0,0.2,0.09,2.5,-0.7,1.9,0.1
2000,26,SAC,Sacramento Kings,Corliss Williamson,26,5,87,15.6,0.78,0.0,0.75,4.9,12.8,9.0,2.0,0.6,0.0,19.0,13.7,0.3,0.0,0.2,0.12,0.5,-0.4,0.2,0.0
2000,26,SAC,Sacramento Kings,Scot Pollard,24,5,70,9.6,0.54,0.0,0.38,9.2,14.5,11.9,2.5,1.5,0.9,13.9,14.0,0.0,0.0,0.1,0.04,-4.6,-0.5,-5.1,-0.1
2000,26,SAC,Sacramento Kings,Lawrence Funderburke,29,4,34,16.2,0.46,0.0,0.44,12.6,20.8,16.8,0.0,1.5,0.0,0.0,14.3,0.1,0.0,0.1,0.09,2.9,-2.8,0.1,0.0
2000,26,SAC,Sacramento Kings,Tyrone Corbin,37,3,23,9.5,0.37,0.4,0.2,4.7,17.6,11.3,21.3,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.02,-0.3,0.3,0.0,0.0
2000,26,SAC,Sacramento Kings,Darrick Martin,28,2,21,8.8,0.46,0.33,0.44,5.1,9.6,7.4,17.1,2.5,0.0,21.8,29.6,0.0,0.0,0.0,-0.1,-3.8,-1.8,-5.6,0.0
