Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,18,997,MIN,Minnesota Timberwolves,Kevin Garnett,23,4,171,20.5,0.44,0.04,0.2,9.9,25.1,17.2,38.0,1.7,1.5,11.5,28.1,0.2,0.2,0.4,0.1,5.2,2.3,7.4,0.4
2000,18,334,MIN,Minnesota Timberwolves,Terrell Brandon,29,4,162,23.3,0.57,0.18,0.18,3.2,16.8,9.7,40.7,1.1,0.0,10.5,23.4,0.6,0.1,0.7,0.2,6.2,0.1,6.2,0.3
2000,18,2129,MIN,Minnesota Timberwolves,Rasho Nesterovic,23,4,126,7.8,0.45,0.0,0.24,5.2,9.1,7.0,7.6,1.4,4.7,12.6,12.6,0.0,0.1,0.1,0.03,-3.9,1.7,-2.1,0.0
2000,18,2589,MIN,Minnesota Timberwolves,Malik Sealy,29,4,122,12.0,0.52,0.07,0.39,5.4,15.3,10.1,7.3,1.0,0.0,14.3,23.0,0.0,0.1,0.1,0.03,-1.0,-1.5,-2.5,0.0
2000,18,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,22,4,94,6.9,0.4,0.1,0.0,2.8,9.1,5.8,3.6,1.9,0.9,3.2,16.5,-0.1,0.1,0.0,-0.01,-3.1,-1.2,-4.3,-0.1
2000,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,30,4,90,14.1,0.55,0.42,0.33,2.9,11.1,6.8,9.4,1.9,0.9,3.5,15.9,0.2,0.1,0.2,0.13,0.7,1.1,1.8,0.1
2000,18,2685,MIN,Minnesota Timberwolves,Joe Smith,24,4,79,7.7,0.5,0.06,0.12,11.6,9.1,10.4,2.1,2.2,1.1,18.3,13.9,0.0,0.1,0.1,0.04,-4.6,-1.1,-5.7,-0.1
2000,18,2012,MIN,Minnesota Timberwolves,Sam Mitchell,36,4,68,10.3,0.6,0.28,0.17,3.8,10.5,7.0,5.1,0.0,1.3,17.2,17.2,0.0,0.0,0.1,0.04,-0.4,-1.6,-2.0,0.0
2000,18,1395,MIN,Minnesota Timberwolves,Bobby Jackson,26,3,30,26.5,0.7,0.38,0.75,0.0,23.9,11.4,23.0,3.9,2.8,15.8,21.1,0.1,0.1,0.2,0.3,5.2,7.6,12.8,0.1
2000,18,1001,MIN,Minnesota Timberwolves,Dean Garrett,33,3,16,9.3,0.52,0.0,1.0,8.2,9.0,8.5,0.0,0.0,5.3,0.0,9.0,0.0,0.0,0.0,0.09,-2.6,-0.4,-2.9,0.0
2000,18,1166,MIN,Minnesota Timberwolves,Tom Hammonds,32,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-2.2,-2.6,-4.9,0.0
