Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,19.0,MIL,NBA,C,6.0,6.0,116.0,3.7,9.6,0.387,0.6,3.1,0.2,3.1,6.5,0.476,2.8,3.4,0.818,2.5,3.4,5.9,3.7,1.6,3.4,2.5,5.6,10.9
2018,20.0,MIL,NBA,C,6.0,2.0,130.0,3.0,7.8,0.393,1.7,5.5,0.3,1.4,2.2,0.625,1.4,1.9,0.714,1.7,4.7,6.4,1.4,0.6,3.0,1.1,4.7,9.1
2019,21.0,DET,NBA,PF,4.0,2.0,69.0,3.7,13.6,0.269,0.0,6.3,0.0,3.7,7.3,0.5,4.2,4.7,0.889,2.1,2.6,4.7,2.1,0.0,2.1,1.6,7.3,11.5
