PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Magic Johnson,26,14,14,541,7.3,13.6,0.537,0.0,0.7,0.0,7.3,12.9,0.5670000000000001,5.5,7.1,0.7659999999999999,1.4,5.3,6.7,14.0,1.8,0.1,3.0,2.9,20.1
James Worthy,24,14,14,539,8.1,14.5,0.5579999999999999,0.0,0.3,0.0,8.1,14.2,0.568,2.1,3.1,0.6809999999999999,1.5,2.9,4.3,3.0,1.1,0.7,2.4,2.9,18.3
Kareem Abdul-Jabbar,38,14,14,489,11.6,20.8,0.557,0.0,0.0,,11.6,20.8,0.557,3.5,4.5,0.787,1.9,4.2,6.1,3.6,1.1,1.8,3.1,4.0,26.7
Byron Scott,24,14,14,470,6.9,13.9,0.49700000000000005,0.5,1.3,0.353,6.4,12.6,0.512,2.9,3.2,0.905,1.1,3.1,4.2,3.2,1.5,0.2,2.3,2.9,17.2
Michael Cooper,29,14,0,421,4.6,9.8,0.47,1.6,3.5,0.46299999999999997,3.0,6.3,0.473,0.8,0.9,0.818,1.4,2.6,3.9,5.8,1.5,0.3,1.8,2.1,11.6
Maurice Lucas,33,14,0,319,6.7,12.6,0.527,0.0,0.0,,6.7,12.6,0.527,1.6,2.1,0.737,3.3,7.0,10.3,1.1,0.7,0.6,1.5,6.0,14.9
Kurt Rambis,27,14,14,267,3.6,6.1,0.6,0.0,0.0,,3.6,6.1,0.6,1.8,2.4,0.722,3.5,7.7,11.2,1.9,1.3,0.9,2.4,5.3,9.0
Kareem Abdul-Jabbar,27,12,0,111,5.2,8.8,0.593,0.0,0.6,0.0,5.2,8.1,0.64,3.2,4.9,0.667,2.6,5.8,8.4,1.0,1.0,1.3,3.2,7.5,13.6
A.C. Green,22,9,0,106,3.1,5.8,0.529,0.0,0.0,,3.1,5.8,0.529,1.4,3.1,0.444,1.0,4.4,5.4,0.0,0.3,1.0,1.4,4.4,7.5
Mitch Kupchak,31,5,0,56,5.1,9.6,0.5329999999999999,0.0,0.0,,5.1,9.6,0.5329999999999999,2.6,3.9,0.667,3.2,6.4,9.6,1.3,1.3,0.0,1.9,3.9,12.9
Mike McGee,26,6,0,28,10.3,23.1,0.444,0.0,3.9,0.0,10.3,19.3,0.5329999999999999,0.0,5.1,0.0,3.9,2.6,6.4,2.6,0.0,0.0,2.6,3.9,20.6
Larry Spriggs,26,3,0,13,13.8,16.6,0.833,0.0,0.0,,13.8,16.6,0.833,27.7,27.7,1.0,2.8,16.6,19.4,5.5,2.8,0.0,0.0,0.0,55.4
