PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mark Eaton,29,4,4,157,6.4,13.1,0.491,0.0,0.0,,6.4,13.1,0.491,0.5,0.7,0.667,3.0,5.3,8.3,2.3,0.2,4.1,0.9,2.8,13.3
Thurl Bailey,24,4,4,147,6.9,18.9,0.364,0.0,0.2,0.0,6.9,18.6,0.368,2.0,2.7,0.727,2.7,5.1,7.8,3.2,0.5,0.5,1.2,3.2,15.7
Karl Malone,22,4,4,144,9.5,18.0,0.528,0.0,0.0,,9.5,18.0,0.528,2.7,6.5,0.423,1.5,6.0,7.5,1.0,2.0,0.0,1.5,4.5,21.7
Bob Hansen,25,4,4,140,6.9,9.5,0.73,0.5,0.8,0.667,6.4,8.7,0.735,2.1,2.3,0.889,2.6,2.1,4.6,2.8,0.8,0.3,1.8,4.1,16.5
Rickey Green,31,4,4,119,6.4,13.0,0.488,0.3,0.6,0.5,6.1,12.4,0.488,3.0,3.3,0.909,0.0,2.7,2.7,11.5,0.6,0.0,1.5,0.3,16.0
Marc Iavaroni,29,4,0,73,2.5,7.9,0.313,0.0,0.0,,2.5,7.9,0.313,1.5,2.0,0.75,2.0,2.5,4.4,3.0,0.5,0.0,2.0,4.4,6.4
John Stockton,23,4,0,73,4.4,8.4,0.529,0.5,0.5,1.0,3.9,7.9,0.5,3.9,4.4,0.889,1.5,1.5,3.0,6.9,2.5,0.0,2.0,4.9,13.3
Carey Scurry,23,4,0,54,5.3,13.3,0.4,0.0,1.3,0.0,5.3,12.0,0.444,0.7,1.3,0.5,6.7,4.0,10.7,2.0,0.7,2.7,1.3,8.0,11.3
Fred Roberts,25,4,0,31,8.1,17.4,0.467,0.0,0.0,,8.1,17.4,0.467,9.3,10.5,0.889,4.6,3.5,8.1,3.5,0.0,0.0,7.0,5.8,25.5
Jeff Cook,29,4,0,21,1.7,6.9,0.25,0.0,0.0,,1.7,6.9,0.25,5.1,6.9,0.75,1.7,6.9,8.6,3.4,0.0,0.0,0.0,6.9,8.6
Steve Hayes,30,1,0,1,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,72.0
