PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird,29,18,18,770,8.0,15.5,0.517,1.1,2.6,0.41100000000000003,6.9,12.9,0.5379999999999999,4.7,5.1,0.927,1.6,6.3,7.9,6.9,1.7,0.5,2.2,2.6,21.8
Dennis Johnson,31,18,18,715,5.5,12.3,0.445,0.3,0.8,0.375,5.2,11.5,0.45,3.4,4.2,0.7979999999999999,1.2,2.7,3.8,5.4,2.0,0.3,2.6,2.9,14.7
Kevin McHale,28,18,18,715,8.5,14.6,0.579,0.0,0.1,0.0,8.5,14.6,0.581,5.6,7.1,0.794,2.6,5.2,7.8,2.4,0.4,2.2,2.4,3.2,22.6
Danny Ainge,26,18,18,652,5.9,10.7,0.5539999999999999,0.8,1.9,0.41200000000000003,5.1,8.8,0.585,2.9,3.3,0.867,1.2,3.0,4.2,5.1,2.3,0.1,1.7,3.1,15.5
Robert Parish,32,18,18,591,6.5,13.7,0.47100000000000003,0.0,0.0,,6.5,13.7,0.47100000000000003,3.5,5.4,0.652,3.2,6.5,9.6,1.5,0.5,1.8,2.7,2.9,16.4
Bill Walton,33,16,0,291,6.7,11.5,0.581,0.0,0.1,0.0,6.7,11.4,0.5870000000000001,2.4,2.8,0.826,3.1,9.6,12.7,3.3,0.7,1.5,2.7,5.6,15.7
Jerry Sichting,29,18,0,274,3.5,8.0,0.44299999999999995,0.0,0.1,0.0,3.5,7.9,0.45,0.4,0.9,0.429,0.7,1.4,2.1,5.3,0.7,0.0,1.1,2.4,7.5
Scott Wedman,33,12,0,142,5.1,12.9,0.392,0.5,1.0,0.5,4.6,11.9,0.38299999999999995,0.8,1.0,0.75,2.8,2.8,5.6,2.0,2.3,0.8,1.5,3.5,11.4
Greg Kite,24,13,0,78,3.2,4.6,0.7,0.0,0.0,,3.2,4.6,0.7,1.8,3.2,0.5710000000000001,2.3,6.5,8.8,1.4,0.9,1.8,1.4,9.2,8.3
Rick Carlisle,26,10,0,54,5.3,10.0,0.5329999999999999,0.0,0.0,,5.3,10.0,0.5329999999999999,2.0,2.7,0.75,2.0,1.3,3.3,5.3,1.3,0.0,2.0,6.0,12.7
David Thirdkill,25,13,0,47,4.6,13.8,0.33299999999999996,0.0,0.8,0.0,4.6,13.0,0.353,3.8,8.4,0.455,0.8,5.4,6.1,2.3,1.5,0.0,2.3,3.8,13.0
Sam Vincent,22,9,0,41,7.0,24.6,0.28600000000000003,0.0,0.9,0.0,7.0,23.7,0.29600000000000004,5.3,5.3,1.0,0.9,5.3,6.1,4.4,1.8,0.0,3.5,7.9,19.3
