SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,17,MIL,Paul Pressey,27,14,14,530,5.2,10.7,0.48,0.4,1.2,0.33,4.8,9.4,0.5,4.6,6.0,0.76,1.3,2.8,4.1,7.5,1.2,0.9,3.4,3.3,15.3
1986,17,MIL,Terry Cummings,24,14,14,510,9.2,17.9,0.51,0.0,0.0,,9.2,17.9,0.51,3.0,4.4,0.69,2.3,7.4,9.7,3.0,1.4,1.1,2.8,3.7,21.4
1986,17,MIL,Craig Hodges,25,14,14,460,5.8,11.3,0.51,1.1,2.4,0.45,4.7,8.9,0.53,2.1,2.7,0.79,0.7,1.3,2.0,4.9,2.5,0.2,1.9,3.4,14.8
1986,17,MIL,Alton Lister,27,14,1,335,7.1,11.1,0.64,0.0,0.1,0.0,7.1,11.0,0.65,3.8,6.2,0.6,4.0,6.3,10.3,1.3,0.8,2.4,2.3,6.0,17.9
1986,17,MIL,Sidney Moncrief,28,9,9,327,5.7,13.4,0.43,0.4,1.5,0.29,5.3,11.9,0.44,4.8,6.9,0.7,1.7,2.9,4.5,4.8,0.6,0.6,2.3,3.3,16.7
1986,17,MIL,Ricky Pierce,26,13,0,322,5.8,12.6,0.46,0.0,0.2,0.0,5.8,12.4,0.47,4.5,5.0,0.89,2.2,1.8,4.0,2.2,0.9,0.3,1.7,4.7,16.1
1986,17,MIL,Randy Breuer,25,14,14,318,5.2,9.7,0.54,0.0,0.0,,5.2,9.7,0.54,2.9,4.3,0.68,2.3,4.5,6.8,1.2,1.2,2.0,1.5,4.3,13.4
1986,17,MIL,Kenny Fields,23,12,4,158,8.7,15.7,0.55,0.2,0.7,0.33,8.4,15.0,0.56,2.7,5.2,0.52,1.6,4.8,6.4,2.3,1.8,0.0,3.6,5.2,20.3
1986,17,MIL,Charles Davis,27,12,0,145,5.2,14.4,0.36,0.0,0.2,0.0,5.2,14.2,0.37,4.5,5.0,0.9,2.2,4.0,6.2,1.5,1.0,0.0,3.0,7.0,14.9
1986,17,MIL,Mike Glenn,30,10,0,114,4.1,11.4,0.36,0.0,0.3,0.0,4.1,11.1,0.37,3.2,3.8,0.83,0.9,2.5,3.5,2.5,0.3,0.0,1.6,1.9,11.4
1986,17,MIL,Paul Mokeski,29,14,0,101,5.0,9.6,0.52,0.0,0.0,,5.0,9.6,0.52,2.1,3.2,0.67,1.8,6.8,8.6,2.9,2.1,1.1,2.5,9.6,12.1
1986,17,MIL,Jerry Reynolds,23,7,0,40,6.3,15.3,0.41,0.0,0.9,0.0,6.3,14.4,0.44,5.4,9.9,0.55,2.7,5.4,8.1,3.6,3.6,2.7,3.6,4.5,18.0
