PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rodney McCray,24,20,20,835,4.7,8.7,0.535,0.0,0.1,0.0,4.7,8.6,0.5429999999999999,1.9,2.5,0.741,1.0,4.1,5.1,5.4,0.8,0.8,1.6,1.9,11.2
Robert Reid,30,20,20,773,5.8,13.4,0.431,0.1,1.0,0.14300000000000002,5.6,12.4,0.45299999999999996,2.2,2.7,0.797,0.6,3.3,3.9,6.4,1.3,0.0,2.0,3.4,13.9
Hakeem Olajuwon,23,20,20,766,9.6,18.2,0.53,0.0,0.0,0.0,9.6,18.1,0.531,6.0,9.4,0.638,4.7,6.3,11.1,1.8,1.9,3.2,2.0,4.1,25.2
Ralph Sampson,25,20,20,741,7.6,14.6,0.518,0.0,0.0,1.0,7.5,14.6,0.517,4.2,5.7,0.7290000000000001,3.2,7.2,10.4,3.9,1.5,1.7,3.4,3.8,19.4
Lewis Lloyd,26,20,20,589,7.1,14.7,0.48100000000000004,0.1,0.3,0.4,7.0,14.4,0.483,2.9,3.5,0.81,2.1,2.0,4.0,5.3,1.0,0.4,2.9,2.9,17.2
Mitchell Wiggins,26,20,0,443,7.2,14.5,0.49700000000000005,0.0,0.2,0.0,7.2,14.3,0.506,1.7,2.3,0.75,3.1,3.1,6.2,2.5,1.1,0.2,2.2,3.6,16.2
Jim Petersen,23,20,0,378,4.2,10.3,0.40700000000000003,0.0,0.0,,4.2,10.3,0.40700000000000003,2.2,3.1,0.6970000000000001,4.5,6.1,10.6,2.0,0.9,0.9,1.5,5.5,10.6
Allen Leavell,28,15,0,170,5.1,16.9,0.3,1.5,3.2,0.467,3.6,13.8,0.262,4.2,4.9,0.87,0.6,2.5,3.2,8.5,1.9,0.0,1.9,2.5,15.9
Steve Harris,22,15,0,83,6.1,12.6,0.483,0.0,0.0,,6.1,12.6,0.483,0.9,2.2,0.4,2.2,2.2,4.3,0.9,1.7,1.3,0.9,1.3,13.0
Craig Ehlo,24,10,0,38,7.6,15.2,0.5,0.0,0.9,0.0,7.6,14.2,0.5329999999999999,3.8,4.7,0.8,0.9,1.9,2.8,5.7,3.8,0.9,2.8,3.8,18.9
Hank McDowell,26,13,0,33,2.2,7.6,0.28600000000000003,0.0,0.0,,2.2,7.6,0.28600000000000003,5.5,8.7,0.625,4.4,4.4,8.7,2.2,0.0,0.0,2.2,6.5,9.8
Granville Waiters,25,11,0,26,5.5,9.7,0.5710000000000001,0.0,0.0,,5.5,9.7,0.5710000000000001,0.0,0.0,,2.8,4.2,6.9,0.0,1.4,4.2,1.4,4.2,11.1
