PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex English,32,10,10,394,9.7,20.9,0.46299999999999997,0.0,0.1,0.0,9.7,20.8,0.465,5.6,6.5,0.8590000000000001,1.6,1.6,3.2,4.8,0.4,0.4,2.6,2.6,24.9
Fat Lever,25,10,10,347,6.1,13.6,0.45,0.8,1.5,0.5710000000000001,5.3,12.1,0.436,1.8,2.5,0.708,1.6,3.4,5.0,5.5,2.1,0.2,2.4,3.4,14.8
Danny Schayes,26,10,6,295,5.6,10.5,0.535,0.0,0.0,,5.6,10.5,0.535,2.9,3.7,0.8,4.1,5.9,10.0,1.1,0.5,2.1,2.6,4.5,14.2
Calvin Natt,29,10,6,293,8.1,17.4,0.465,0.1,0.2,0.5,8.0,17.2,0.46399999999999997,5.7,7.2,0.78,2.1,7.6,9.7,3.4,0.2,0.4,2.7,3.1,22.0
T.R. Dunn,30,10,10,276,2.6,6.0,0.435,0.0,0.0,,2.6,6.0,0.435,1.2,1.8,0.643,2.9,4.0,6.9,1.7,2.1,0.0,0.4,4.4,6.4
Mike Evans,30,10,0,204,5.3,14.5,0.366,1.2,5.1,0.24100000000000002,4.1,9.4,0.434,4.4,5.3,0.833,1.1,2.5,3.5,4.4,1.8,0.5,2.3,3.4,16.2
Elston Turner,26,10,0,196,5.3,9.9,0.537,0.2,0.2,1.0,5.1,9.7,0.528,1.3,1.5,0.875,2.2,3.1,5.3,4.0,1.3,0.0,0.9,3.5,12.1
Blair Rasmussen,23,10,4,175,8.0,19.7,0.406,0.0,0.0,,8.0,19.7,0.406,6.8,8.4,0.805,5.6,6.8,12.3,2.1,1.0,1.9,1.4,5.8,22.8
Wayne Cooper,29,8,4,154,5.6,13.1,0.429,0.0,0.2,0.0,5.6,12.9,0.436,3.5,5.1,0.682,2.6,6.8,9.4,1.6,0.5,1.2,2.6,7.2,14.7
Bill Hanzlik,28,6,0,102,5.3,9.9,0.536,0.4,0.4,1.0,4.9,9.5,0.519,4.6,5.6,0.813,0.7,1.4,2.1,6.7,0.4,0.4,2.5,4.2,15.5
Willie White,23,4,0,21,3.4,12.0,0.28600000000000003,1.7,6.9,0.25,1.7,5.1,0.33299999999999996,0.0,0.0,,1.7,3.4,5.1,10.3,1.7,0.0,3.4,6.9,8.6
Pete Williams,20,4,0,18,4.0,8.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,0.0,0.0,,2.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,8.0
