Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1737,250.0,116.0,15.9,2.12,4.6,0.46,0.02,0.07,0.25,2.1,4.52,0.46,0.46,1.5,1.85,0.81,0.45,0.97,1.42,3.2,0.62,0.1,1.67,1.3,5.7
