Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,23.0,MIA,NBA,PF,3.0,3.0,60.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,4.0,4.0,1.0,4.0,12.0,16.0,3.0,2.0,1.0,5.0,13.0,12.0
1999,26.0,NYK,NBA,PF,20.0,12.0,419.0,45.0,118.0,0.381,0.0,0.0,,45.0,118.0,0.381,0.381,16.0,23.0,0.696,38.0,72.0,110.0,7.0,15.0,12.0,19.0,76.0,106.0
2001,28.0,NYK,NBA,PF,5.0,5.0,186.0,25.0,47.0,0.532,0.0,0.0,,25.0,47.0,0.532,0.532,22.0,31.0,0.71,17.0,39.0,56.0,9.0,2.0,5.0,9.0,26.0,72.0
2004,31.0,NYK,NBA,PF,4.0,4.0,139.0,21.0,49.0,0.429,0.0,0.0,,21.0,49.0,0.429,0.429,9.0,12.0,0.75,9.0,37.0,46.0,6.0,7.0,3.0,10.0,17.0,51.0
2006,33.0,PHO,NBA,C,1.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2007,34.0,PHO,NBA,C,11.0,5.0,212.0,34.0,65.0,0.523,0.0,0.0,,34.0,65.0,0.523,0.523,15.0,17.0,0.882,11.0,43.0,54.0,12.0,6.0,9.0,9.0,25.0,83.0
2008,35.0,SAS,NBA,PF,17.0,8.0,268.0,32.0,70.0,0.457,0.0,0.0,,32.0,70.0,0.457,0.457,5.0,7.0,0.714,26.0,58.0,84.0,6.0,2.0,6.0,13.0,46.0,69.0
2009,36.0,SAS,NBA,PF,5.0,0.0,80.0,5.0,11.0,0.455,0.0,0.0,,5.0,11.0,0.455,0.455,3.0,4.0,0.75,4.0,19.0,23.0,2.0,1.0,2.0,4.0,13.0,13.0
2010,37.0,MIL,NBA,C,7.0,7.0,199.0,17.0,35.0,0.486,0.0,0.0,,17.0,35.0,0.486,0.486,4.0,5.0,0.8,12.0,43.0,55.0,11.0,3.0,4.0,8.0,26.0,38.0
2011,38.0,CHI,NBA,PF,7.0,0.0,74.0,10.0,18.0,0.556,0.0,2.0,0.0,10.0,16.0,0.625,0.556,0.0,0.0,,9.0,10.0,19.0,3.0,1.0,3.0,3.0,12.0,20.0
