Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22.0,TOR,NBA,SF,50.0,49.0,1760.0,7.1,15.7,0.45,0.4,1.4,0.288,6.7,14.3,0.466,4.2,5.5,0.761,1.9,3.9,5.8,3.0,1.1,1.6,2.3,2.9,18.7
2001,24.0,TOR,NBA,SF,75.0,75.0,2979.0,9.2,20.0,0.46,2.0,4.8,0.408,7.3,15.2,0.477,4.6,6.1,0.765,2.1,2.9,5.0,3.5,1.4,1.0,2.0,2.5,25.0
2002,25.0,TOR,NBA,SG,60.0,60.0,2385.0,8.4,19.7,0.428,1.8,4.7,0.387,6.6,15.0,0.441,3.7,4.6,0.798,2.1,2.6,4.7,3.6,1.4,0.6,2.3,2.9,22.4
2003,26.0,TOR,NBA,SG,43.0,42.0,1471.0,8.7,18.6,0.467,1.1,3.2,0.344,7.6,15.4,0.493,3.2,3.9,0.806,1.4,3.2,4.6,3.5,1.2,1.0,1.8,3.0,21.6
2004,27.0,TOR,NBA,SG,73.0,73.0,2785.0,7.9,18.8,0.417,1.2,3.1,0.383,6.7,15.7,0.424,4.3,5.4,0.806,1.2,3.3,4.5,4.5,1.1,0.8,2.9,2.7,21.3
2005,28.0,TOT,NBA,"SF,SG",77.0,76.0,2828.0,8.9,19.6,0.452,1.6,4.0,0.406,7.2,15.6,0.463,4.7,5.9,0.798,1.3,3.8,5.1,4.2,1.4,0.6,2.1,3.1,24.0
2005,28.0,TOR,NBA,SG,20.0,20.0,608.0,7.3,17.9,0.411,1.1,3.5,0.322,6.2,14.4,0.432,3.0,4.3,0.694,1.7,2.3,3.9,3.6,1.5,0.9,1.3,3.3,18.8
2005,28.0,NJN,NBA,SF,57.0,56.0,2220.0,9.3,20.1,0.462,1.8,4.1,0.425,7.5,16.0,0.471,5.1,6.3,0.817,1.3,4.2,5.4,4.3,1.4,0.5,2.4,3.0,25.4
2006,29.0,NJN,NBA,SG,79.0,79.0,2906.0,8.1,18.8,0.43,1.5,4.5,0.341,6.5,14.3,0.459,5.9,7.4,0.799,1.7,4.1,5.7,4.2,1.2,0.7,2.6,2.9,23.7
2007,30.0,NJN,NBA,SG,82.0,82.0,3126.0,8.4,18.4,0.454,1.8,5.0,0.357,6.6,13.4,0.491,5.3,6.6,0.802,1.3,4.4,5.7,4.5,0.9,0.3,2.5,3.1,23.8
2008,31.0,NJN,NBA,SG,76.0,72.0,2959.0,7.1,15.7,0.456,1.2,3.3,0.359,5.9,12.3,0.482,4.3,5.2,0.816,1.4,4.1,5.5,4.7,1.1,0.4,2.2,2.9,19.7
2009,32.0,NJN,NBA,SG,80.0,80.0,2946.0,7.2,16.4,0.437,1.8,4.8,0.385,5.3,11.6,0.459,4.1,5.0,0.817,0.9,4.1,5.0,4.6,1.0,0.5,2.0,2.9,20.3
