Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3079,Ennis Whatley,"August 11, 1962",399,194,12.07,1.46,3.25,0.45,0.01,0.05,0.14,1.45,3.18,0.46,0.45,0.78,1.07,0.73,0.34,1.02,1.33,2.73,0.62,0.08,1.21,1.3,3.69
