Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23.0,SAS,NBA,PF,79.0,8.0,1531.0,5.0,9.4,0.536,0.0,0.1,0.25,5.0,9.3,0.539,3.4,4.0,0.837,2.4,4.7,7.1,2.3,1.2,0.9,2.4,5.1,13.5
1985,24.0,TOT,NBA,PF,74.0,0.0,1178.0,6.4,12.8,0.498,0.0,0.0,1.0,6.3,12.7,0.496,4.6,5.6,0.824,2.4,3.3,5.7,2.7,0.9,0.7,2.7,4.3,17.3
1985,24.0,SAS,NBA,PF,22.0,0.0,305.0,5.2,11.6,0.449,0.0,0.0,,5.2,11.6,0.449,3.4,4.5,0.763,1.2,3.0,4.1,2.6,1.2,1.4,2.5,5.3,13.8
1985,24.0,UTA,NBA,PF,52.0,0.0,873.0,6.8,13.2,0.513,0.0,0.0,1.0,6.7,13.2,0.511,5.0,5.9,0.84,2.8,3.4,6.2,2.7,0.7,0.4,2.8,4.0,18.6
1986,25.0,UTA,NBA,PF,58.0,0.0,469.0,5.7,12.8,0.443,0.1,0.2,0.5,5.6,12.7,0.442,5.1,6.7,0.77,2.4,3.8,6.1,2.1,0.6,0.5,4.1,5.5,16.6
1987,26.0,BOS,NBA,PF,73.0,11.0,1079.0,4.6,9.0,0.515,0.0,0.1,0.0,4.6,8.9,0.521,4.1,5.1,0.81,1.8,4.5,6.3,2.1,0.7,0.7,3.0,4.3,13.4
1988,27.0,BOS,NBA,PF,74.0,14.0,1032.0,5.6,11.5,0.488,0.0,0.2,0.0,5.6,11.3,0.497,4.5,5.8,0.776,2.1,3.6,5.7,2.8,0.6,0.5,2.4,4.1,15.7
1989,28.0,MIL,NBA,PF,71.0,3.0,1251.0,4.5,9.2,0.486,0.1,0.4,0.214,4.4,8.8,0.498,3.0,3.7,0.806,2.0,4.1,6.0,1.9,1.0,0.7,2.3,3.6,12.0
1990,29.0,MIL,NBA,PF,82.0,66.0,2235.0,5.3,10.7,0.495,0.0,0.2,0.182,5.3,10.6,0.501,3.1,4.0,0.783,1.7,3.3,5.0,2.4,0.9,0.4,2.1,3.4,13.8
1991,30.0,MIL,NBA,PF,82.0,82.0,2114.0,6.1,11.4,0.533,0.1,0.4,0.16,6.0,11.0,0.547,2.9,3.6,0.813,1.8,3.0,4.8,2.3,1.1,0.5,2.3,3.2,15.1
1992,31.0,MIL,NBA,PF,80.0,63.0,1746.0,6.4,13.3,0.482,0.4,0.8,0.514,6.0,12.5,0.48,2.6,3.5,0.749,2.1,3.2,5.3,2.5,1.1,0.8,2.5,3.6,15.9
1993,32.0,MIL,NBA,C,79.0,5.0,1488.0,5.5,10.4,0.528,0.3,0.7,0.414,5.2,9.7,0.536,3.3,4.1,0.799,2.2,3.5,5.7,2.9,1.4,0.7,1.6,3.3,14.5
1995,34.0,CLE,NBA,SF,21.0,0.0,223.0,4.5,11.6,0.389,0.6,1.8,0.364,3.9,9.8,0.393,3.2,4.2,0.769,2.1,3.4,5.5,1.3,1.0,0.5,1.1,4.2,12.9
1996,35.0,LAL,NBA,C,33.0,1.0,317.0,5.5,11.0,0.495,0.5,1.6,0.286,5.0,9.4,0.53,2.5,3.2,0.786,2.0,3.3,5.3,3.0,1.8,0.5,2.7,2.7,13.9
1997,36.0,DAL,NBA,PF,12.0,0.0,40.0,5.4,13.5,0.4,0.0,0.0,,5.4,13.5,0.4,9.0,12.6,0.714,1.8,7.2,9.0,0.0,0.0,0.9,4.5,1.8,19.8
