Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",19.0,NBA,PF,82.0,82.0,2670.0,6.7,12.8,0.52,0.0,0.0,0.0,6.7,12.8,0.52,5.3,7.8,0.67,5.4,10.2,15.6,1.4,1.5,2.6,3.1,4.4,18.6,,111.0,104.0
2006,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",20.0,NBA,PF,82.0,81.0,3021.0,8.4,15.9,0.53,0.0,0.0,0.0,8.4,15.8,0.53,6.4,10.8,0.6,5.2,13.2,18.4,2.2,1.2,2.1,3.9,5.0,23.2,,108.0,103.0
2007,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",21.0,NBA,C,82.0,82.0,3023.0,9.3,15.4,0.6,0.0,0.0,0.5,9.3,15.4,0.6,6.9,11.8,0.59,5.0,12.8,17.8,2.8,1.2,2.8,5.6,4.3,25.5,,107.0,99.0
2008,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",22.0,NBA,C,82.0,82.0,3088.0,9.7,16.2,0.6,0.0,0.1,0.0,9.7,16.1,0.6,8.8,14.9,0.59,4.6,14.7,19.3,1.8,1.2,2.9,4.4,4.6,28.2,,113.0,99.0
2009,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",23.0,NBA,C,79.0,79.0,2821.0,10.3,18.0,0.57,0.0,0.0,0.0,10.3,18.0,0.57,9.3,15.6,0.59,6.2,13.9,20.1,2.1,1.4,4.3,4.4,5.0,29.9,,113.0,95.0
2010,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",24.0,NBA,C,82.0,82.0,2843.0,9.4,15.3,0.61,0.0,0.1,0.0,9.4,15.2,0.62,8.9,15.0,0.59,5.2,14.6,19.8,2.6,1.4,4.2,5.0,5.3,27.6,,113.0,95.0
2011,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",25.0,NBA,C,78.0,78.0,2935.0,11.1,18.7,0.59,0.0,0.1,0.0,11.1,18.6,0.6,9.8,16.4,0.6,5.5,14.1,19.7,1.9,1.9,3.3,5.0,4.6,32.0,,113.0,94.0
2012,22,1338,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",26.0,NBA,C,54.0,54.0,2070.0,10.8,18.9,0.57,0.0,0.2,0.0,10.8,18.7,0.58,7.3,14.9,0.49,5.2,15.2,20.4,2.7,2.1,3.0,4.6,4.1,29.0,,106.0,96.0
2013,14,1338,LAL,Los Angeles Lakers,Dwight Howard,"December 8, 1985",27.0,NBA,C,76.0,76.0,2722.0,8.8,15.2,0.58,0.0,0.1,0.17,8.8,15.1,0.58,6.6,13.5,0.49,4.7,13.0,17.6,2.0,1.6,3.5,4.2,5.4,24.2,,105.0,100.0
2014,11,1338,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",28.0,NBA,C,71.0,71.0,2396.0,9.8,16.6,0.59,0.0,0.1,0.29,9.8,16.5,0.59,7.3,13.3,0.55,4.8,13.2,18.0,2.7,1.2,2.7,4.8,5.0,27.0,,109.0,101.0
2015,11,1338,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",29.0,NBA,C,41.0,41.0,1223.0,10.2,17.2,0.59,0.0,0.1,0.5,10.2,17.1,0.59,5.8,11.0,0.53,4.5,13.0,17.5,2.0,1.1,2.2,4.7,5.6,26.3,,105.0,100.0
2016,11,1338,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",30.0,NBA,C,71.0,71.0,2280.0,8.0,12.9,0.62,0.0,0.1,0.0,8.0,12.8,0.63,5.0,10.2,0.49,5.1,12.9,18.0,2.1,1.5,2.4,3.6,4.7,21.0,,111.0,104.0
2017,1,1338,ATL,Atlanta Hawks,Dwight Howard,"December 8, 1985",31.0,NBA,C,74.0,74.0,2199.0,8.7,13.7,0.63,0.0,0.0,0.0,8.7,13.7,0.64,5.1,9.5,0.53,6.6,14.4,21.1,2.3,1.4,2.1,3.8,4.6,22.5,,115.0,100.0
2018,4,1338,CHO,Charlotte Hornets,Dwight Howard,"December 8, 1985",32.0,NBA,C,81.0,81.0,2463.0,10.0,18.0,0.56,0.0,0.1,0.14,10.0,17.9,0.56,6.6,11.5,0.57,5.0,15.0,20.0,2.1,1.0,2.6,4.1,4.9,26.7,,108.0,104.0
2019,30,1338,WAS,Washington Wizards,Dwight Howard,"December 8, 1985",33.0,NBA,C,9.0,9.0,230.0,8.9,14.2,0.62,0.0,0.0,,8.9,14.2,0.62,6.0,9.9,0.6,4.9,12.1,17.1,0.8,1.4,0.8,3.3,7.0,23.7,,116.0,111.0
2020,14,1338,LAL,Los Angeles Lakers,Dwight Howard,"December 8, 1985",34.0,NBA,C,69.0,2.0,1306.0,7.4,10.1,0.73,0.1,0.2,0.6,7.2,9.9,0.73,4.0,7.8,0.51,6.3,12.2,18.5,1.6,1.1,2.9,3.1,8.1,18.8,,125.0,103.0
2021,23,1338,PHI,Philadelphia 76Ers,Dwight Howard,"December 8, 1985",35.0,NBA,C,24.0,4.0,409.0,6.0,10.5,0.57,0.3,0.8,0.43,5.7,9.7,0.58,3.8,8.1,0.47,6.9,14.4,21.4,1.7,1.4,2.4,5.4,8.7,16.2,,99.0,103.0
