SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2020,2,BOS,Jayson Tatum,21,66,66,2265,11.8,26.1,0.45,4.0,10.0,0.4,7.7,16.1,0.48,5.4,6.7,0.81,1.4,8.4,9.8,4.3,2.0,1.2,3.3,2.9,33.0,,111,106
2020,2,BOS,Jaylen Brown,23,57,57,1934,10.7,22.1,0.48,3.2,8.4,0.38,7.4,13.7,0.54,4.4,6.1,0.72,1.5,7.5,9.1,2.9,1.6,0.5,3.1,4.2,28.9,,110,108
2020,2,BOS,Marcus Smart,25,60,40,1919,6.4,17.2,0.38,3.4,9.9,0.35,3.0,7.2,0.42,3.2,3.8,0.84,1.1,4.6,5.7,7.3,2.5,0.7,2.6,4.1,19.5,,110,107
2020,2,BOS,Kemba Walker,29,56,56,1742,10.5,24.6,0.42,5.0,13.1,0.38,5.5,11.5,0.48,5.8,6.7,0.86,1.0,5.0,6.0,7.4,1.3,0.8,3.2,2.5,31.7,,116,110
2020,2,BOS,Gordon Hayward,29,52,52,1740,9.7,19.4,0.5,2.4,6.2,0.38,7.4,13.3,0.55,3.4,4.0,0.86,1.5,8.1,9.7,5.9,1.1,0.6,2.7,2.7,25.2,,118,109
2020,2,BOS,Daniel Theis,27,65,64,1566,7.4,13.1,0.57,1.0,3.0,0.33,6.4,10.2,0.63,2.7,3.5,0.76,4.3,8.8,13.1,3.4,1.1,2.6,1.7,6.7,18.5,,130,105
2020,2,BOS,Brad Wanamaker,30,71,1,1369,5.7,12.8,0.45,1.3,3.6,0.36,4.4,9.2,0.48,4.4,4.8,0.93,0.8,4.3,5.1,6.3,2.2,0.5,2.7,4.7,17.2,,115,109
2020,2,BOS,Grant Williams,21,69,5,1043,4.0,9.8,0.41,1.1,4.4,0.25,2.9,5.3,0.55,1.8,2.5,0.72,2.7,5.5,8.2,3.1,1.4,1.7,2.3,7.5,11.0,,104,108
2020,2,BOS,Semi Ojeleye,25,69,6,1011,3.8,9.4,0.41,2.3,6.1,0.38,1.5,3.3,0.46,1.3,1.5,0.88,1.2,5.7,6.9,1.8,1.0,0.2,0.9,3.8,11.3,,116,111
2020,2,BOS,Enes Kanter,27,58,7,983,9.8,17.1,0.57,0.0,0.3,0.14,9.7,16.7,0.58,3.4,4.9,0.71,8.0,13.2,21.2,2.7,1.1,2.0,2.7,4.9,23.0,,123,104
2020,2,BOS,Javonte Green,26,48,2,468,6.5,13.0,0.5,0.9,3.4,0.27,5.6,9.6,0.58,2.9,4.3,0.67,2.5,7.1,9.6,2.7,2.5,0.8,2.4,4.4,16.8,,110,106
2020,2,BOS,Robert Williams,22,29,1,388,8.0,10.9,0.73,0.0,0.0,,8.0,10.9,0.73,2.7,4.2,0.65,5.0,10.9,15.9,3.4,2.7,4.4,2.6,6.3,18.7,,134,98
2020,2,BOS,Romeo Langford,20,32,2,370,3.7,10.4,0.35,0.7,3.5,0.18,3.0,6.9,0.43,2.3,3.3,0.72,2.0,3.4,5.3,1.7,1.0,1.0,1.4,4.3,10.3,,95,111
2020,2,BOS,Carsen Edwards,21,37,0,351,5.8,17.6,0.33,3.3,10.5,0.32,2.5,7.2,0.35,1.8,2.6,0.68,0.8,5.6,6.5,3.3,1.7,0.6,2.1,4.7,16.6,,92,109
2020,2,BOS,Vincent Poirier,26,22,0,130,6.3,13.4,0.47,0.4,0.7,0.5,5.9,12.6,0.47,2.2,2.6,0.86,4.8,11.1,16.0,3.0,0.7,3.3,3.0,9.3,15.2,,107,104
2020,2,BOS,Tremont Waters,22,11,1,119,5.7,19.9,0.29,1.6,9.7,0.17,4.1,10.1,0.4,3.2,3.2,1.0,0.0,4.9,4.9,6.5,4.1,0.8,6.1,5.3,16.2,,73,103
2020,2,BOS,Tacko Fall,24,7,0,33,16.1,20.5,0.79,0.0,0.0,,16.1,20.5,0.79,1.5,4.4,0.33,1.5,20.5,21.9,1.5,1.5,5.9,4.4,10.2,33.6,,115,93
