Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1982,30,154,WSB,Washington Bullets,42,Greg Ballard,SF,6-7,215,1955-01-29,US,4,Oregon
1982,30,531,WSB,Washington Bullets,9,Jim Chones,C,6-11,220,1949-11-30,US,9,Marquette
1982,30,568,WSB,Washington Bullets,22,Don Collins,SG,6-6,190,1958-11-28,US,1,Washington State
1982,30,683,WSB,Washington Bullets,23,Charles Davis,SF,6-7,215,1958-10-05,US,R,Vanderbilt
1982,30,1125,WSB,Washington Bullets,35,Kevin Grevey,SG,6-5,210,1953-05-12,US,6,Kentucky
1982,30,1244,WSB,Washington Bullets,24,Spencer Haywood,PF,6-8,225,1949-04-22,US,11,Detroit Mercy
1982,30,1313,WSB,Washington Bullets,14,Brad Holland,SG,6-3,180,1956-12-06,US,2,UCLA
1982,30,1490,WSB,Washington Bullets,15,Frank Johnson,PG,6-1,185,1958-11-23,US,R,Wake Forest
1982,30,1787,WSB,Washington Bullets,5,John Lucas,PG,6-3,175,1953-10-31,US,5,Maryland
1982,30,1820,WSB,Washington Bullets,44,Rick Mahorn,PF,6-10,240,1958-09-21,US,1,Hampton
1982,30,2535,WSB,Washington Bullets,43,Jeff Ruland,C,6-10,240,1958-12-16,US,R,Iona College
1982,30,2837,WSB,Washington Bullets,12,Carlos Terry,SG,6-5,210,1956-06-22,US,1,Winston-Salem State
1982,30,3224,WSB,Washington Bullets,20,Garry Witts,SF,6-7,190,1959-07-03,US,R,Holy Cross
