Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1982,17,349,MIL,Milwaukee Bucks,2,Junior Bridgeman,SF,6-5,210,1953-09-17,US,6,Louisville
1982,17,415,MIL,Milwaukee Bucks,21,Quinn Buckner,PG,6-3,190,1954-08-20,US,5,Indiana
1982,17,499,MIL,Milwaukee Bucks,42,Harvey Catchings,PF,6-9,218,1951-09-02,US,7,Hardin-Simmons University
1982,17,634,MIL,Milwaukee Bucks,54,Geoff Crompton,C,6-11,280,1955-07-04,US,2,UNC
1982,17,643,MIL,Milwaukee Bucks,6,Pat Cummings,PF,6-9,230,1956-07-11,US,2,Cincinnati
1982,17,662,MIL,Milwaukee Bucks,10,Bob Dandridge,SF,6-6,195,1947-11-15,US,12,Norfolk State
1982,17,881,MIL,Milwaukee Bucks,5,Mike Evans,PG,6-1,170,1955-04-19,US,2,Kansas State
1982,17,1313,MIL,Milwaukee Bucks,15,Brad Holland,SG,6-3,180,1956-12-06,US,2,UCLA
1982,17,1507,MIL,Milwaukee Bucks,8,Marques Johnson,SF,6-7,218,1956-02-08,US,4,UCLA
1982,17,1508,MIL,Milwaukee Bucks,43,Mickey Johnson,PF,6-10,190,1952-08-31,US,7,Aurora University
1982,17,1701,MIL,Milwaukee Bucks,16,Bob Lanier,C,6-11,250,1948-09-10,US,11,St. Bonaventure
1982,17,1759,MIL,Milwaukee Bucks,53,Alton Lister,C,7-0,240,1958-10-01,US,R,Arizona State
1982,17,1885,MIL,Milwaukee Bucks,7,Scott May,SF,6-7,215,1954-03-19,US,5,Indiana
1982,17,2029,MIL,Milwaukee Bucks,4,Sidney Moncrief,SG,6-3,180,1957-09-21,US,2,Arkansas
1982,17,2707,MIL,Milwaukee Bucks,5,Robert Smith,PG,5-11,165,1955-03-10,US,4,UNLV
1982,17,2741,MIL,Milwaukee Bucks,20,Kevin Stacom,SG,6-3,185,1951-09-04,US,5,"Holy Cross, Providence"
1982,17,3219,MIL,Milwaukee Bucks,32,Brian Winters,SG,6-4,185,1952-03-01,US,7,South Carolina
