Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,21.0,TOR,NBA,PF,81.0,36.0,2361.0,9.7,21.0,0.463,1.6,4.8,0.327,8.1,16.2,0.503,2.5,3.6,0.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,,107.0,111.0
2007,22.0,MIL,NBA,PF,39.0,17.0,984.0,9.5,20.2,0.47,1.5,4.5,0.337,8.0,15.7,0.508,3.9,4.7,0.82,3.3,8.8,12.0,1.9,1.3,0.6,2.9,5.7,24.4,,107.0,110.0
2008,23.0,MIL,NBA,PF,76.0,31.0,1829.0,10.2,23.4,0.435,1.6,5.3,0.297,8.6,18.1,0.475,3.5,4.5,0.783,4.2,9.2,13.4,2.2,0.9,1.0,3.1,5.0,25.5,,102.0,112.0
2009,24.0,MIL,NBA,PF,78.0,47.0,2095.0,12.1,27.0,0.447,2.2,6.4,0.345,9.9,20.6,0.479,5.0,5.9,0.838,3.8,9.1,12.9,3.4,1.2,1.4,3.4,6.3,31.3,,106.0,106.0
2010,25.0,DET,NBA,PF,78.0,16.0,1848.0,10.6,24.3,0.439,2.9,8.3,0.351,7.7,16.0,0.484,3.1,3.8,0.815,2.5,8.2,10.7,1.6,1.4,1.6,2.2,6.5,27.3,,108.0,110.0
2011,26.0,DET,NBA,PF,76.0,11.0,1666.0,10.1,22.9,0.442,4.0,10.4,0.387,6.1,12.4,0.488,2.9,3.7,0.767,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,,109.0,111.0
2012,27.0,DET,NBA,PF,13.0,0.0,180.0,10.5,27.2,0.385,4.5,13.4,0.333,6.0,13.7,0.435,1.8,2.1,0.857,2.7,11.7,14.3,1.8,2.1,1.5,2.1,7.5,27.2,,100.0,101.0
2013,28.0,DET,NBA,PF,69.0,0.0,1092.0,8.5,22.5,0.377,4.4,12.5,0.347,4.1,9.9,0.415,1.3,2.4,0.551,2.4,9.3,11.7,2.6,1.5,1.9,1.9,4.6,22.6,,101.0,106.0
2014,29.0,DET,NBA,PF,20.0,0.0,180.0,9.8,25.8,0.38,3.9,15.7,0.25,5.9,10.1,0.583,2.2,3.9,0.571,1.7,7.9,9.6,1.7,1.1,1.4,2.0,4.5,25.8,,99.0,110.0
2015,30.0,DAL,NBA,PF,64.0,1.0,678.0,11.2,26.9,0.414,6.2,16.4,0.376,5.0,10.5,0.475,1.5,2.6,0.571,2.2,8.9,11.1,1.4,1.1,1.6,2.1,4.8,30.0,,104.0,105.0
2016,31.0,DAL,NBA,PF,62.0,4.0,665.0,9.6,25.0,0.382,3.6,13.2,0.273,6.0,11.9,0.503,1.7,1.8,0.917,1.8,9.8,11.6,1.8,1.4,1.1,2.4,5.4,24.4,,92.0,105.0
