Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991,29,2895,UTA,Utah Jazz,Andy Toolson,"January 19, 1966",25.0,NBA,SF,47,470,8.4,0.5,0.26,0.27,8.6,8.2,8.4,9.3,1.5,0.3,14.8,15.3,0.1,0.5,0.6,0.06,-2.7,-0.1,-2.8,-0.1
1996,29,2895,UTA,Utah Jazz,Andy Toolson,"January 19, 1966",30.0,NBA,SF,13,53,4.4,0.46,0.55,0.18,0.0,13.5,6.9,2.9,0.0,0.0,7.8,22.2,0.0,0.0,0.0,-0.0,-7.1,-3.2,-10.3,-0.1
