Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,22.0,NBA,PG,4.0,0.0,68.0,6.4,14.3,0.44,0.5,3.2,0.17,5.8,11.1,0.52,1.1,2.1,0.5,0.5,2.1,2.6,6.4,1.6,1.1,3.2,5.3,14.3
1987,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,23.0,NBA,PG,4.0,4.0,150.0,5.8,12.0,0.48,0.5,1.2,0.4,5.3,10.8,0.49,4.3,4.8,0.9,0.2,4.3,4.6,9.6,2.4,0.5,3.1,3.4,16.3
1988,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,24.0,NBA,PG,4.0,4.0,149.0,7.0,12.6,0.56,0.2,0.7,0.33,6.8,11.8,0.57,2.2,3.1,0.69,1.0,2.4,3.4,6.8,2.4,0.0,3.1,3.1,16.4
1989,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,25.0,NBA,PG,3.0,3.0,124.0,7.5,15.1,0.5,1.2,3.2,0.36,6.4,11.9,0.54,2.9,3.5,0.83,1.7,2.9,4.6,7.3,0.3,0.3,2.0,2.3,19.2
1990,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,26.0,NBA,PG,21.0,21.0,815.0,5.6,12.1,0.46,1.8,4.5,0.39,3.8,7.6,0.51,6.1,7.3,0.84,0.4,2.3,2.7,6.8,1.2,0.1,2.7,2.3,19.1
1991,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,27.0,NBA,PG,16.0,16.0,595.0,6.2,12.3,0.5,1.0,2.8,0.36,5.1,9.5,0.54,4.1,4.8,0.86,0.5,2.2,2.7,6.4,1.5,0.1,1.9,1.9,17.5
1992,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,28.0,NBA,PG,21.0,21.0,870.0,6.1,11.8,0.52,1.5,3.2,0.47,4.6,8.6,0.53,4.9,5.9,0.83,1.0,3.0,4.0,5.8,0.9,0.1,1.9,2.0,18.6
1993,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,29.0,NBA,PG,4.0,4.0,152.0,6.4,16.1,0.4,0.7,4.5,0.16,5.7,11.6,0.49,2.1,2.6,0.82,0.9,3.8,4.7,1.9,0.9,0.0,1.4,2.4,15.6
1994,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,30.0,NBA,PG,4.0,0.0,76.0,5.7,16.6,0.34,2.8,6.6,0.43,2.8,9.9,0.29,5.2,6.6,0.79,0.5,5.2,5.7,4.3,1.9,0.0,0.9,1.4,19.4
1995,25,2348,POR,Portland Trail Blazers,Terry Porter,1963-04-08,31.0,NBA,PG,3.0,0.0,21.0,12.0,22.3,0.54,3.4,8.6,0.4,8.6,13.7,0.62,5.1,8.6,0.6,1.7,1.7,3.4,6.9,0.0,0.0,1.7,10.3,32.6
1997,18,2348,MIN,Minnesota Timberwolves,Terry Porter,1963-04-08,33.0,NBA,PG,3.0,0.0,46.0,3.9,10.2,0.38,2.3,7.0,0.33,1.6,3.1,0.5,2.3,3.1,0.75,0.8,1.6,2.3,7.0,1.6,1.6,1.6,1.6,12.5
1998,18,2348,MIN,Minnesota Timberwolves,Terry Porter,1963-04-08,34.0,NBA,PG,5.0,4.0,188.0,5.2,12.1,0.43,1.9,4.8,0.4,3.3,7.3,0.45,2.9,3.4,0.83,1.3,3.4,4.8,3.1,1.0,0.0,0.8,1.9,15.1
1999,16,2348,MIA,Miami Heat,Terry Porter,1963-04-08,35.0,NBA,PG,5.0,0.0,139.0,3.9,8.3,0.47,0.8,3.1,0.25,3.1,5.2,0.6,3.1,3.9,0.8,0.8,4.1,4.9,3.9,0.8,0.0,2.1,2.1,11.7
2000,27,2348,SAS,San Antonio Spurs,Terry Porter,1963-04-08,36.0,NBA,PG,4.0,0.0,89.0,3.2,12.5,0.26,1.6,5.7,0.29,1.6,6.9,0.24,0.0,0.0,,0.0,0.4,0.4,2.0,2.4,0.0,2.8,1.6,8.1
2001,27,2348,SAS,San Antonio Spurs,Terry Porter,1963-04-08,37.0,NBA,PG,13.0,13.0,326.0,4.3,9.5,0.45,1.4,4.3,0.33,2.9,5.2,0.55,1.9,2.4,0.77,0.1,2.5,2.7,4.9,1.2,0.0,2.4,1.7,11.9
2002,27,2348,SAS,San Antonio Spurs,Terry Porter,1963-04-08,38.0,NBA,PG,10.0,0.0,131.0,3.6,9.6,0.37,1.4,4.7,0.29,2.2,4.9,0.44,0.5,1.1,0.5,0.3,2.2,2.5,2.2,1.1,0.0,1.4,2.7,9.1
