Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,21.0,NBA,PF,69.0,10.0,1219.0,6.5,12.7,0.51,0.0,0.3,0.0,6.5,12.4,0.52,2.3,4.2,0.55,2.5,4.5,7.0,1.5,0.7,0.3,2.7,3.4,15.3
1997,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,22.0,NBA,PF,82.0,28.0,1918.0,6.8,12.7,0.54,0.0,0.2,0.0,6.8,12.4,0.54,3.0,4.3,0.7,2.9,5.1,8.0,1.6,0.9,0.7,2.4,3.5,16.6
1998,31,2914,TOT,Total After Trade,Gary Trent,1974-09-22,23.0,NBA,PF,54.0,20.0,1360.0,6.4,13.4,0.48,0.1,0.3,0.33,6.3,13.1,0.48,3.8,5.6,0.68,3.3,5.7,8.9,1.9,0.9,0.7,2.5,4.3,16.7
1998,25,2914,POR,Portland Trail Blazers,Gary Trent,1974-09-22,23.0,NBA,PF,41.0,13.0,1005.0,6.3,12.9,0.49,0.1,0.3,0.44,6.2,12.5,0.49,4.0,5.8,0.69,2.9,5.5,8.4,2.1,1.0,0.7,2.6,4.1,16.9
1998,28,2914,TOR,Toronto Raptors,Gary Trent,1974-09-22,23.0,NBA,PF,13.0,7.0,355.0,6.5,14.8,0.44,0.0,0.3,0.0,6.5,14.5,0.45,3.1,5.0,0.63,4.4,6.2,10.5,1.4,0.8,0.8,2.2,4.7,16.1
1999,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,24.0,NBA,PF,45.0,23.0,1362.0,7.6,15.9,0.48,0.0,0.1,0.0,7.6,15.8,0.48,3.8,6.2,0.62,3.4,5.9,9.3,2.0,0.8,0.6,1.7,3.2,19.0
2000,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,25.0,NBA,SF,11.0,11.0,301.0,8.4,17.0,0.49,0.0,0.2,0.0,8.4,16.7,0.5,1.3,2.5,0.52,2.4,3.8,6.2,2.6,1.0,0.4,3.0,3.3,18.1
2001,7,2914,DAL,Dallas Mavericks,Gary Trent,1974-09-22,26.0,NBA,PF,33.0,4.0,319.0,6.4,14.7,0.44,0.0,0.1,0.0,6.4,14.6,0.44,2.1,4.1,0.53,4.4,6.0,10.4,1.1,1.5,0.9,2.5,5.9,15.0
2002,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,27.0,NBA,PF,64.0,10.0,1140.0,6.1,12.0,0.51,0.0,0.1,0.0,6.1,12.0,0.51,2.9,4.5,0.64,3.3,5.2,8.5,1.9,0.7,0.9,1.8,5.1,15.1
2003,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,28.0,NBA,SF,80.0,22.0,1222.0,6.1,11.5,0.54,0.0,0.1,0.0,6.1,11.4,0.54,1.8,3.0,0.59,3.1,5.5,8.6,2.3,0.9,0.7,1.7,4.2,14.0
2004,18,2914,MIN,Minnesota Timberwolves,Gary Trent,1974-09-22,29.0,NBA,C,68.0,2.0,1025.0,5.4,11.5,0.47,0.0,0.2,0.0,5.4,11.3,0.48,2.4,3.2,0.76,2.9,4.7,7.6,1.7,0.4,0.6,1.9,4.5,13.3
