PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Otis Birdsong,24,82,,2885,9.7,19.3,0.505,0.1,0.4,0.278,9.6,18.8,0.511,3.6,5.1,0.6940000000000001,2.1,2.0,4.1,2.5,1.7,0.3,2.2,2.8,23.2
Phil Ford,23,82,,2621,6.7,14.5,0.462,0.1,0.3,0.174,6.7,14.2,0.469,4.8,5.8,0.818,0.4,2.0,2.4,8.4,1.9,0.1,3.9,2.9,18.2
Sam Lacey,31,81,,2412,4.5,10.1,0.44799999999999995,0.0,0.0,0.0,4.5,10.1,0.44799999999999995,2.0,2.8,0.741,2.6,7.1,9.6,6.9,1.7,1.6,3.1,4.6,11.1
Scott Wedman,27,68,,2347,8.7,17.1,0.512,0.1,0.3,0.318,8.6,16.7,0.516,2.2,2.8,0.8009999999999999,1.7,4.2,5.9,2.2,1.3,0.7,1.7,3.5,19.8
Reggie King,22,82,,2052,4.5,8.8,0.515,0.0,0.0,0.0,4.5,8.7,0.516,2.8,3.8,0.726,3.2,6.7,9.9,1.9,1.2,0.5,1.8,4.0,11.8
Bill Robinzine,27,81,,1917,6.8,13.6,0.501,0.0,0.0,0.5,6.8,13.5,0.501,3.8,5.1,0.73,3.5,6.4,9.9,1.2,2.0,0.4,2.8,5.8,17.4
Ernie Grunfeld,24,80,,1397,4.8,10.8,0.44299999999999995,0.0,0.1,0.5,4.8,10.8,0.44299999999999995,2.6,3.4,0.7709999999999999,2.2,3.7,6.0,2.8,1.4,0.2,2.1,3.9,12.2
Billy McKinney,24,76,,1333,5.6,12.4,0.449,0.0,0.3,0.1,5.5,12.1,0.457,2.9,3.6,0.805,0.5,1.8,2.3,6.7,1.6,0.1,2.4,2.3,14.0
Len Elmore,27,58,,915,4.1,9.5,0.43,0.0,0.0,,4.1,9.5,0.43,2.0,2.9,0.6890000000000001,2.9,7.2,10.1,2.5,1.6,1.5,2.6,6.1,10.2
Gus Gerard,26,73,,869,6.6,14.4,0.457,0.0,0.1,0.33299999999999996,6.5,14.3,0.45799999999999996,2.7,4.1,0.66,3.2,4.1,7.3,1.8,1.7,1.1,2.0,4.0,15.9
Mike Green,28,21,,459,5.4,12.5,0.434,0.0,0.2,0.0,5.4,12.3,0.439,1.9,3.3,0.5710000000000001,2.7,6.1,8.9,2.2,1.0,1.6,2.8,4.3,12.7
Marlon Redmond,24,24,,298,7.1,16.7,0.428,0.0,1.1,0.0,7.1,15.6,0.457,2.9,4.1,0.706,2.2,4.1,6.3,2.3,0.5,1.1,2.3,3.3,17.2
Tom Burleson,27,37,,272,4.8,13.8,0.34600000000000003,0.0,0.4,0.0,4.8,13.4,0.35600000000000004,3.0,5.3,0.575,3.0,6.5,9.5,2.6,1.1,1.7,3.3,6.5,12.6
Terry Crosby,23,4,,28,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,2.6,2.6,1.0,0.0,1.3,1.3,9.0,0.0,0.0,6.4,5.1,7.7
