SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019,10,GSW,Draymond Green,28,22,851,16.5,0.56,0.25,0.31,5.7,23.9,15.1,30.8,1.8,3.8,24.2,17.5,1.0,1.0,2.0,0.11,0.3,3.2,3.6,1.2
2019,10,GSW,Stephen Curry,30,22,846,22.6,0.62,0.57,0.36,2.4,15.2,9.0,23.9,1.4,0.5,11.7,29.0,2.8,0.4,3.3,0.18,5.6,-0.5,5.2,1.5
2019,10,GSW,Klay Thompson,28,21,818,14.5,0.57,0.44,0.11,1.7,10.1,6.0,8.3,1.7,1.8,9.1,22.1,0.8,0.4,1.2,0.07,0.6,-0.4,0.2,0.5
2019,10,GSW,Andre Iguodala,35,21,629,15.2,0.56,0.48,0.22,5.1,11.4,8.3,18.4,1.9,3.6,10.3,14.0,1.1,0.5,1.5,0.12,1.7,2.0,3.7,0.9
2019,10,GSW,Kevin Durant,30,12,442,26.8,0.66,0.33,0.46,0.3,14.7,7.7,21.6,1.4,2.6,12.8,32.9,1.6,0.3,1.9,0.21,6.8,0.8,7.6,1.1
2019,10,GSW,Kevon Looney,22,21,432,16.6,0.7,0.0,0.31,11.2,13.7,12.5,6.6,1.4,2.5,10.9,11.9,1.2,0.3,1.5,0.16,0.2,0.5,0.7,0.3
2019,10,GSW,Shaun Livingston,33,22,322,10.1,0.52,0.03,0.33,4.0,6.9,5.5,13.0,1.5,1.2,8.5,12.7,0.4,0.1,0.5,0.08,-2.8,0.6,-2.2,0.0
2019,10,GSW,Alfonzo McKinnie,26,22,235,7.5,0.52,0.54,0.17,8.6,15.7,12.2,2.3,0.4,0.4,8.6,12.8,0.1,0.1,0.2,0.04,-3.1,-1.8,-4.9,-0.2
2019,10,GSW,Quinn Cook,25,17,193,8.0,0.5,0.49,0.06,1.2,9.3,5.4,8.8,0.8,0.5,7.7,17.5,0.0,0.0,0.0,0.01,-2.7,-2.3,-5.0,-0.1
2019,10,GSW,Andrew Bogut,34,19,179,17.3,0.66,0.0,0.14,15.2,31.9,23.8,16.4,1.4,3.3,20.3,11.9,0.5,0.2,0.7,0.19,-1.0,2.8,1.8,0.2
2019,10,GSW,DeMarcus Cousins,28,8,133,11.0,0.48,0.23,0.47,8.0,25.2,16.9,20.7,1.8,4.4,22.9,27.1,-0.2,0.2,-0.1,-0.02,-4.9,1.4,-3.5,-0.1
2019,10,GSW,Jonas Jerebko,31,16,121,10.6,0.38,0.45,0.14,14.7,17.6,16.2,13.2,0.4,1.6,4.3,16.7,0.1,0.1,0.1,0.05,-0.7,-2.4,-3.1,0.0
2019,10,GSW,Jordan Bell,24,15,106,18.7,0.58,0.0,0.32,7.8,12.7,10.3,15.1,1.8,6.4,5.3,15.3,0.3,0.1,0.4,0.18,0.4,3.0,3.4,0.1
2019,10,GSW,Jacob Evans,21,7,18,0.4,0.5,0.4,0.0,0.0,6.2,3.2,7.5,0.0,0.0,28.6,16.9,0.0,0.0,0.0,-0.13,-6.5,-3.2,-9.7,0.0
2019,10,GSW,Damian Jones,23,4,8,2.7,0.8,0.0,2.0,0.0,28.0,14.4,0.0,0.0,0.0,34.7,15.6,0.0,0.0,0.0,-0.02,-12.3,-0.4,-12.7,0.0
