PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Tobias Harris,26,12,443,14.5,0.521,0.377,0.156,3.1,22.5,13.3,16.4,1.4,1.2,9.6,18.8,,0.4,0.7,1.1,0.11800000000000001,,1.2,1.3,2.5,0.5
Jimmy Butler,29,12,421,21.1,0.564,0.257,0.41100000000000003,6.0,12.5,9.4,23.2,2.0,1.5,9.6,22.9,,1.2,0.6,1.7,0.195,,4.4,1.8,6.2,0.9
Ben Simmons,22,12,421,18.0,0.625,0.0,0.345,6.5,14.9,10.9,26.3,1.7,2.6,19.3,16.6,,0.8,0.6,1.4,0.161,,1.6,2.0,3.7,0.6
J.J. Redick,34,12,376,8.8,0.606,0.7020000000000001,0.161,0.3,4.4,2.4,7.5,0.1,0.7,14.2,17.4,,0.3,0.2,0.5,0.059000000000000004,,-0.1,-2.0,-2.1,0.0
Joel Embiid,24,11,334,21.8,0.5589999999999999,0.245,0.5660000000000001,7.2,28.9,18.6,17.9,1.2,6.7,16.8,30.2,,0.3,0.7,1.0,0.149,,2.5,2.6,5.1,0.6
James Ennis,28,11,232,11.3,0.574,0.5,0.297,7.9,11.5,9.8,7.5,0.8,1.2,12.1,15.0,,0.3,0.2,0.5,0.105,,-0.7,0.5,-0.2,0.1
Mike Scott,30,10,193,7.3,0.585,0.723,0.043,2.4,16.0,9.5,3.6,0.8,0.0,12.8,12.0,,0.1,0.2,0.3,0.07,,-2.1,-0.4,-2.5,0.0
Boban Marjanović,30,11,105,21.7,0.662,0.075,0.475,14.1,22.5,18.6,17.7,0.9,2.6,22.5,25.1,,0.2,0.2,0.4,0.17300000000000001,,0.2,0.6,0.8,0.1
Greg Monroe,28,10,90,17.4,0.455,0.1,0.225,17.8,19.4,18.6,6.9,2.7,4.0,8.3,22.5,,0.0,0.2,0.2,0.11800000000000001,,0.4,-0.8,-0.4,0.0
Jonah Bolden,23,10,79,-1.0,0.385,0.8420000000000001,0.21100000000000002,5.8,13.0,9.6,5.0,1.2,1.1,30.2,15.9,,-0.3,0.1,-0.2,-0.102,,-7.7,-1.4,-9.0,-0.1
T.J. McConnell,26,9,75,11.3,0.444,0.0,0.0,1.5,6.9,4.3,22.2,1.3,1.2,3.6,15.8,,0.0,0.1,0.1,0.075,,-2.3,-0.7,-3.0,0.0
Jonathon Simmons,29,7,52,2.6,0.39399999999999996,0.33299999999999996,0.133,4.4,13.8,9.4,6.1,0.9,0.0,15.9,30.7,,-0.2,0.1,-0.2,-0.168,,-7.1,-5.2,-12.3,-0.1
Furkan Korkmaz,21,4,36,12.2,0.47,0.444,0.278,0.0,17.1,9.0,21.2,0.0,2.5,4.7,24.9,,0.0,0.0,0.1,0.09300000000000001,,-1.3,-0.1,-1.4,0.0
Amir Johnson,31,4,20,24.2,1.0,0.0,0.0,17.1,10.3,13.5,16.1,2.4,0.0,20.0,10.6,,0.1,0.0,0.1,0.276,,5.5,3.1,8.5,0.1
Zhaire Smith,19,2,5,10.5,,,,0.0,0.0,0.0,0.0,9.7,0.0,,0.0,,0.0,0.0,0.0,0.136,,-3.6,7.7,4.1,0.0
