SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2019,3,BRK,Joe Harris,27,5,149,5.1,0.47,0.49,0.19,3.8,11.2,7.2,2.9,0.9,0.0,16.2,15.1,,-0.2,0.0,-0.2,-0.06,,-4.8,-2.5,-7.3,-0.2
2019,3,BRK,D'Angelo Russell,22,5,148,11.6,0.45,0.36,0.13,1.3,12.1,6.3,22.1,2.2,0.5,11.4,33.6,,-0.3,0.0,-0.3,-0.1,,-1.1,-2.0,-3.1,0.0
2019,3,BRK,Caris LeVert,24,5,144,23.2,0.61,0.36,0.4,4.0,13.2,8.2,18.9,1.6,1.0,10.4,26.9,,0.4,0.0,0.4,0.14,,4.9,0.9,5.7,0.3
2019,3,BRK,Spencer Dinwiddie,25,5,131,12.4,0.54,0.39,0.23,2.9,7.7,5.1,10.3,0.7,0.0,10.5,23.6,,0.0,-0.1,0.0,-0.0,,-0.4,-2.7,-3.2,0.0
2019,3,BRK,DeMarre Carroll,32,5,119,5.4,0.4,0.63,0.21,4.8,13.1,8.6,2.3,1.5,0.0,6.7,15.2,,-0.1,0.0,-0.1,-0.05,,-3.4,-2.0,-5.4,-0.1
2019,3,BRK,Jarrett Allen,20,5,110,22.5,0.67,0.0,0.62,13.0,19.3,15.9,15.9,1.3,2.0,16.4,18.0,,0.4,0.0,0.4,0.18,,2.0,1.4,3.4,0.2
2019,3,BRK,Jared Dudley,33,4,82,4.7,0.47,0.82,0.36,0.0,2.7,1.3,17.6,1.7,0.9,23.9,8.3,,0.0,0.0,0.0,-0.02,,-4.0,2.0,-2.0,0.0
2019,3,BRK,Treveon Graham,25,5,79,0.6,0.28,0.7,0.6,3.6,11.3,7.2,4.9,1.2,0.9,19.2,8.0,,-0.1,0.0,-0.1,-0.08,,-7.3,-0.4,-7.7,-0.1
2019,3,BRK,Rodions Kurucs,20,4,68,12.5,0.52,0.4,0.45,8.4,23.0,15.1,6.5,1.4,0.0,7.7,15.5,,0.1,0.0,0.1,0.08,,-1.9,-0.3,-2.2,0.0
2019,3,BRK,Rondae Hollis-Jefferson,24,4,62,29.2,0.6,0.03,0.76,4.6,16.2,9.9,17.9,0.7,5.8,6.4,30.7,,0.3,0.0,0.3,0.22,,4.2,2.6,6.8,0.1
2019,3,BRK,Ed Davis,29,3,41,19.6,0.74,0.0,0.2,9.3,40.8,23.8,7.8,0.0,1.8,0.0,10.8,,0.2,0.0,0.2,0.23,,1.7,2.1,3.8,0.1
2019,3,BRK,Shabazz Napier,27,3,28,47.7,0.83,0.46,0.73,6.8,19.9,12.8,71.4,1.6,0.0,0.0,21.0,,0.4,0.0,0.4,0.63,,17.3,5.5,22.9,0.2
2019,3,BRK,Theo Pinson,23,3,22,16.5,0.56,0.88,0.0,0.0,15.2,7.0,20.5,4.2,0.0,11.1,16.6,,0.0,0.0,0.0,0.09,,2.9,2.5,5.4,0.0
2019,3,BRK,DAanan Musa,19,2,15,0.4,0.67,0.33,0.0,0.0,0.0,0.0,0.0,6.1,0.0,50.0,16.2,,-0.1,0.0,-0.1,-0.16,,-13.0,2.4,-10.7,0.0
