Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1997,22.0,PHO,NBA,PG,4.0,15.0,-5.1,0.278,0.444,0.0,7.7,0.0,3.8,11.7,3.4,5.4,18.2,32.4,,-0.1,0.0,-0.1,-0.381,,-10.0,-2.4,-12.4,0.0
1998,23.0,PHO,NBA,PG,4.0,51.0,16.5,0.511,0.278,0.444,4.1,19.4,11.1,22.4,2.1,0.0,12.2,21.9,,0.1,0.0,0.1,0.081,,0.6,1.8,2.4,0.1
2001,26.0,DAL,NBA,PG,10.0,370.0,15.1,0.553,0.361,0.315,1.7,8.2,4.8,31.5,0.9,0.2,16.9,18.5,,0.6,0.0,0.6,0.082,,2.9,-1.2,1.7,0.3
2002,27.0,DAL,NBA,PG,8.0,323.0,18.7,0.585,0.381,0.297,2.3,8.2,5.3,32.9,0.6,0.0,18.4,22.0,,0.9,-0.2,0.7,0.11,,4.7,-2.4,2.3,0.3
2003,28.0,DAL,NBA,PG,20.0,729.0,18.1,0.565,0.296,0.245,2.2,8.3,5.3,31.1,1.2,0.1,15.2,20.7,,1.8,-0.1,1.7,0.113,,3.9,-1.7,2.2,0.7
2004,29.0,DAL,NBA,PG,5.0,197.0,15.5,0.46,0.229,0.129,2.6,11.0,6.3,34.7,1.0,0.0,14.0,17.4,,0.4,0.0,0.4,0.092,,1.1,-1.1,0.0,0.1
2005,30.0,PHO,NBA,PG,15.0,610.0,23.4,0.604,0.201,0.23,1.7,11.0,6.6,43.9,1.2,0.3,19.1,26.6,,2.1,0.0,2.1,0.164,,5.9,-1.2,4.7,1.0
2006,31.0,PHO,NBA,PG,20.0,798.0,21.3,0.615,0.299,0.313,1.4,9.4,5.5,40.3,0.5,0.4,16.8,23.5,,2.5,0.1,2.6,0.153,,5.2,-1.5,3.7,1.1
2007,32.0,PHO,NBA,PG,11.0,413.0,21.9,0.577,0.244,0.288,1.2,8.3,4.9,55.8,0.5,0.2,21.0,24.9,,1.3,0.1,1.4,0.165,,6.4,-1.2,5.2,0.8
2008,33.0,PHO,NBA,PG,5.0,183.0,16.8,0.538,0.286,0.171,0.6,8.4,4.5,36.4,0.6,0.4,13.7,22.0,,0.3,0.1,0.4,0.103,,3.6,-1.5,2.1,0.2
2010,35.0,PHO,NBA,PG,16.0,539.0,22.4,0.634,0.262,0.393,1.4,10.1,5.8,49.1,0.4,0.1,21.1,24.2,,2.0,0.0,2.0,0.175,,6.6,-2.0,4.6,0.9
2013,38.0,LAL,NBA,PG,2.0,61.0,14.5,0.496,0.13,0.217,3.7,5.9,4.8,26.6,0.0,0.0,10.6,21.6,,0.1,0.0,0.0,0.014,,2.0,-3.0,-1.0,0.0
