PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Robert Parish,29,7,,249,6.2,12.9,0.483,0.0,0.0,,6.2,12.9,0.483,2.5,2.9,0.85,3.0,7.7,10.7,1.3,0.7,1.3,2.5,2.6,14.9
Cedric Maxwell,27,7,,246,4.2,8.0,0.527,0.0,0.0,,4.2,8.0,0.527,4.7,5.6,0.8420000000000001,3.4,4.1,7.5,3.4,0.6,0.6,2.8,2.6,13.2
Larry Bird,26,6,,240,7.3,17.4,0.42200000000000004,0.1,0.6,0.25,7.2,16.8,0.429,3.6,4.3,0.828,3.0,8.2,11.3,6.1,1.9,0.5,2.8,2.3,18.5
Danny Ainge,23,7,,201,5.0,12.9,0.389,0.4,0.9,0.4,4.7,12.0,0.38799999999999996,1.4,2.0,0.727,0.4,2.1,2.5,4.5,0.9,0.2,1.1,4.3,11.8
Gerald Henderson,27,7,,187,6.7,16.4,0.41200000000000003,0.0,0.6,0.0,6.7,15.8,0.42700000000000005,1.2,1.3,0.857,1.5,1.2,2.7,6.0,2.1,0.2,2.7,4.8,14.6
Kevin McHale,25,7,,177,6.9,12.6,0.5479999999999999,0.0,0.2,0.0,6.9,12.4,0.557,2.0,3.7,0.556,3.1,5.5,8.5,1.0,0.6,1.4,2.0,3.3,15.9
Tiny Archibald,34,7,,161,4.9,15.2,0.324,0.2,1.3,0.16699999999999998,4.7,13.9,0.33899999999999997,4.9,6.5,0.759,0.7,1.6,2.2,9.8,0.4,0.0,2.5,2.7,15.0
Quinn Buckner,28,7,,98,5.9,13.6,0.43200000000000005,0.0,0.7,0.0,5.9,12.9,0.457,0.0,0.7,0.0,0.4,3.3,3.7,0.7,0.4,0.0,1.8,6.6,11.8
Scott Wedman,30,6,,66,7.6,13.1,0.583,0.0,1.1,0.0,7.6,12.0,0.636,0.5,1.1,0.5,1.6,6.0,7.6,0.0,0.5,0.0,2.2,6.0,15.8
Rick Robey,27,5,,29,0.0,5.0,0.0,0.0,1.2,0.0,0.0,3.7,0.0,2.5,5.0,0.5,3.7,6.2,9.9,1.2,0.0,0.0,2.5,5.0,2.5
M.L. Carr,32,3,,22,3.3,13.1,0.25,0.0,1.6,0.0,3.3,11.5,0.28600000000000003,3.3,3.3,1.0,1.6,0.0,1.6,0.0,3.3,0.0,0.0,4.9,9.8
Charles Bradley,23,2,,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
