PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Gervin,30,11,,437,8.9,17.1,0.519,0.0,0.2,0.0,8.9,17.0,0.524,5.0,5.7,0.884,1.7,4.4,6.1,3.0,1.0,0.3,3.8,3.2,22.8
Mike Mitchell,27,11,,422,8.7,17.1,0.51,0.1,0.2,0.5,8.6,16.9,0.51,2.1,2.8,0.758,2.8,6.1,9.0,1.0,0.6,1.6,2.1,2.9,19.6
Johnny Moore,24,11,,414,9.1,17.1,0.5329999999999999,0.8,1.5,0.529,8.3,15.7,0.5329999999999999,2.4,3.0,0.8,0.7,3.4,4.1,14.0,2.4,0.3,2.4,3.6,21.5
Artis Gilmore,33,11,,401,6.8,11.9,0.5760000000000001,0.0,0.0,,6.8,11.9,0.5760000000000001,2.9,4.1,0.696,3.3,9.4,12.7,1.6,0.8,3.1,2.4,4.1,16.5
Gene Banks,23,11,,398,6.9,13.6,0.507,0.0,0.0,,6.9,13.6,0.507,2.1,3.2,0.657,2.4,4.4,6.9,4.5,1.0,0.1,1.9,2.3,15.8
Edgar Jones,26,11,,193,5.2,11.6,0.452,0.0,0.4,0.0,5.2,11.2,0.467,3.5,6.2,0.5760000000000001,4.3,5.6,9.9,3.2,1.1,2.6,3.4,8.2,14.0
Mike Dunleavy,28,11,,174,4.6,13.4,0.33799999999999997,1.7,6.2,0.267,2.9,7.2,0.4,1.9,2.7,0.6920000000000001,0.6,2.1,2.7,10.1,1.9,0.2,2.9,4.6,12.6
Billy Paultz,34,11,,133,3.5,8.7,0.406,0.0,0.0,,3.5,8.7,0.406,1.1,1.1,1.0,3.0,5.7,8.7,3.0,1.1,0.5,1.6,4.9,8.1
Roger Phegley,26,8,,38,8.5,16.1,0.529,2.8,3.8,0.75,5.7,12.3,0.462,2.8,3.8,0.75,0.9,6.6,7.6,0.9,0.0,0.0,0.9,5.7,22.7
Mike Sanders,22,6,,25,10.1,18.7,0.5379999999999999,0.0,0.0,,10.1,18.7,0.5379999999999999,0.0,0.0,,2.9,10.1,13.0,5.8,0.0,0.0,0.0,4.3,20.2
Robert Smith,27,6,,19,7.6,17.1,0.444,0.0,1.9,0.0,7.6,15.2,0.5,3.8,3.8,1.0,5.7,3.8,9.5,11.4,1.9,0.0,1.9,3.8,18.9
Ed Rains,26,3,,11,6.5,16.4,0.4,0.0,3.3,0.0,6.5,13.1,0.5,0.0,0.0,,3.3,0.0,3.3,3.3,0.0,0.0,3.3,0.0,13.1
