PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mychal Thompson,28,7,,284,5.1,10.8,0.47100000000000003,0.0,0.0,,5.1,10.8,0.47100000000000003,3.2,4.8,0.6579999999999999,2.0,5.1,7.1,4.9,0.8,1.0,3.5,3.0,13.3
Calvin Natt,26,7,,274,6.6,13.4,0.49,0.1,0.3,0.5,6.4,13.1,0.49,4.1,6.3,0.6459999999999999,2.9,5.5,8.4,1.4,1.1,0.1,1.2,1.8,17.3
Jim Paxson,25,7,,260,9.4,16.1,0.586,0.3,0.6,0.5,9.1,15.5,0.589,3.5,4.6,0.758,0.6,1.5,2.1,2.5,1.2,0.1,2.1,1.5,22.6
Wayne Cooper,26,7,,228,5.7,11.7,0.486,0.0,0.0,,5.7,11.7,0.486,2.4,2.7,0.882,3.8,5.1,8.8,1.4,0.3,1.3,2.7,5.2,13.7
Darnell Valentine,23,7,,205,6.0,14.0,0.425,0.2,0.4,0.5,5.8,13.7,0.423,2.8,3.7,0.762,0.9,1.8,2.6,10.7,1.8,0.5,3.3,3.7,14.9
Kenny Carr,27,7,,171,5.5,12.6,0.433,0.0,0.0,,5.5,12.6,0.433,3.8,4.8,0.7829999999999999,3.2,7.6,10.7,2.1,0.6,1.1,2.1,5.5,14.7
Fat Lever,22,7,,134,5.1,11.3,0.452,0.0,0.0,,5.1,11.3,0.452,1.1,1.3,0.8,0.8,3.0,3.8,8.3,1.9,0.0,1.1,3.5,11.3
Linton Townes,23,6,,60,7.8,16.2,0.48100000000000004,0.6,1.8,0.33299999999999996,7.2,14.4,0.5,3.6,4.2,0.857,1.2,0.6,1.8,3.0,0.0,0.0,1.8,6.6,19.8
Audie Norris,22,7,,53,4.8,8.8,0.5379999999999999,0.0,0.0,,4.8,8.8,0.5379999999999999,0.7,1.4,0.5,2.0,6.1,8.2,3.4,1.4,1.4,1.4,3.4,10.2
Don Buse,32,5,,31,2.3,9.3,0.25,0.0,0.0,,2.3,9.3,0.25,3.5,4.6,0.75,0.0,2.3,2.3,8.1,0.0,0.0,2.3,2.3,8.1
Hank McDowell,23,2,,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,18.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0
Jeff Lamp,23,1,,1,36.0,72.0,0.5,0.0,0.0,,36.0,72.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
