SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,20,NYK,Truck Robinson,31,6,,205,6.8,12.8,0.53,0.0,0.0,,6.8,12.8,0.53,2.8,4.9,0.57,3.7,7.9,11.6,2.3,1.8,0.4,2.5,4.4,16.5
1983,20,NYK,Rory Sparrow,24,6,,202,5.3,12.7,0.42,0.2,0.9,0.2,5.2,11.8,0.44,3.0,3.7,0.81,0.5,1.8,2.3,7.5,1.2,0.0,2.3,3.2,13.9
1983,20,NYK,Bernard King,26,6,,184,11.0,19.0,0.58,0.2,0.6,0.33,10.8,18.4,0.58,5.5,6.8,0.8,1.6,3.1,4.7,2.5,0.4,0.0,2.0,3.1,27.6
1983,20,NYK,Bill Cartwright,25,6,,172,5.2,9.0,0.58,0.0,0.0,,5.2,9.0,0.58,3.6,4.6,0.77,1.9,5.2,7.1,0.8,0.6,1.5,4.0,5.2,14.0
1983,20,NYK,Paul Westphal,32,6,,156,5.1,11.5,0.44,0.7,1.8,0.38,4.4,9.7,0.45,2.3,3.0,0.77,0.0,1.8,1.8,7.8,0.5,0.5,2.1,3.0,13.2
1983,20,NYK,Ernie Grunfeld,27,6,,118,4.6,10.4,0.44,0.0,0.0,,4.6,10.4,0.44,5.5,5.8,0.95,0.6,1.8,2.4,3.1,2.1,0.6,2.7,5.2,14.6
1983,20,NYK,Marvin Webster,30,6,,115,2.2,5.6,0.39,0.0,0.0,,2.2,5.6,0.39,4.4,6.9,0.64,4.1,4.7,8.8,0.9,0.0,2.2,1.3,5.6,8.8
1983,20,NYK,Louis Orr,24,6,,105,6.2,16.1,0.38,0.0,0.0,,6.2,16.1,0.38,3.4,3.4,1.0,2.7,4.5,7.2,1.0,1.7,1.4,2.7,3.4,15.8
1983,20,NYK,Trent Tucker,23,6,,85,3.8,6.4,0.6,0.4,0.8,0.5,3.4,5.5,0.62,3.0,4.2,0.7,0.8,3.0,3.8,2.1,0.8,0.0,0.8,3.0,11.0
1983,20,NYK,Sly Williams,25,5,,82,7.0,18.0,0.39,0.4,0.4,1.0,6.6,17.6,0.38,1.3,1.3,1.0,4.4,4.8,9.2,2.6,1.3,0.4,5.3,1.8,15.8
1983,20,NYK,Ed Sherod,23,4,,15,2.4,9.6,0.25,0.0,0.0,,2.4,9.6,0.25,0.0,0.0,,0.0,2.4,2.4,7.2,7.2,0.0,2.4,4.8,4.8
1983,20,NYK,Mike Davis,26,1,,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
