Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,23.0,NBA,SG,64.0,0.0,10.0,1.6,3.5,0.46,0.0,0.1,0.0,1.6,3.4,0.47,0.46,1.2,1.6,0.73,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3
1987,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,24.0,NBA,SG,64.0,8.0,12.6,2.3,4.9,0.46,0.0,0.2,0.0,2.3,4.8,0.47,0.46,1.5,2.0,0.74,0.3,0.7,0.9,1.9,0.5,0.1,0.9,1.2,6.0
1988,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,25.0,NBA,SG,67.0,1.0,18.3,4.1,9.1,0.45,0.2,0.6,0.39,3.9,8.5,0.46,0.47,2.1,2.8,0.75,0.4,1.3,1.7,2.4,0.5,0.1,1.1,1.3,10.6
1989,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,26.0,NBA,SG,82.0,0.0,20.4,3.5,7.7,0.46,0.1,0.4,0.32,3.4,7.2,0.46,0.47,2.4,2.9,0.82,0.4,1.3,1.7,2.4,0.5,0.1,1.3,1.5,9.5
1990,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,27.0,NBA,SG,60.0,48.0,24.6,4.6,9.1,0.51,0.0,0.2,0.15,4.6,8.9,0.51,0.51,1.7,2.3,0.76,0.5,1.2,1.7,2.6,0.5,0.1,1.5,1.9,10.9
1991,1,190,ATL,Atlanta Hawks,John Battle,1962-11-09,28.0,NBA,SG,79.0,2.0,23.6,5.0,10.9,0.46,0.2,0.6,0.29,4.8,10.3,0.47,0.47,3.4,4.0,0.85,0.4,1.6,2.0,2.7,0.6,0.1,1.4,1.8,13.6
1992,6,190,CLE,Cleveland Cavaliers,John Battle,1962-11-09,29.0,NBA,SG,76.0,2.0,21.5,4.2,8.7,0.48,0.0,0.2,0.12,4.1,8.4,0.49,0.48,1.9,2.3,0.85,0.3,1.2,1.5,2.1,0.5,0.1,1.2,1.5,10.3
1993,6,190,CLE,Cleveland Cavaliers,John Battle,1962-11-09,30.0,NBA,SG,41.0,0.0,12.1,2.0,4.9,0.42,0.0,0.1,0.17,2.0,4.7,0.42,0.42,1.4,1.8,0.78,0.1,0.6,0.7,1.3,0.2,0.1,0.5,1.0,5.4
1994,6,190,CLE,Cleveland Cavaliers,John Battle,1962-11-09,31.0,NBA,SG,51.0,1.0,16.0,2.5,5.4,0.48,0.1,0.4,0.26,2.5,5.0,0.49,0.48,1.4,1.9,0.75,0.1,0.6,0.8,1.6,0.4,0.0,0.8,1.3,6.6
1995,6,190,CLE,Cleveland Cavaliers,John Battle,1962-11-09,32.0,NBA,SG,28.0,0.0,10.0,1.5,4.1,0.38,0.4,1.1,0.36,1.1,3.0,0.39,0.42,0.7,0.9,0.73,0.1,0.3,0.4,1.3,0.3,0.0,0.6,1.0,4.1
