PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Charles Oakley,31,11,11,38.3,4.5,9.9,0.45,0.4,0.9,0.4,4.1,9.0,0.455,0.46799999999999997,3.8,4.6,0.8240000000000001,2.8,5.6,8.5,3.7,1.7,0.5,2.2,3.8,13.1
Patrick Ewing,32,11,11,36.3,7.3,14.2,0.513,0.1,0.3,0.33299999999999996,7.2,13.9,0.516,0.516,4.4,6.4,0.6859999999999999,1.5,8.1,9.6,2.5,0.5,2.3,2.7,4.6,19.0
Derek Harper,33,11,11,35.3,5.1,9.9,0.514,2.5,4.3,0.574,2.6,5.6,0.46799999999999997,0.638,1.6,2.2,0.75,0.5,3.0,3.5,5.6,1.0,0.1,2.4,2.6,14.3
John Starks,29,11,11,34.5,5.3,11.7,0.45,2.7,6.6,0.41100000000000003,2.5,5.1,0.5,0.5660000000000001,2.4,3.8,0.619,0.2,2.1,2.3,5.2,1.2,0.1,2.4,3.6,15.6
Anthony Mason,28,11,0,32.0,2.8,4.6,0.608,0.0,0.1,0.0,2.8,4.5,0.62,0.608,3.9,6.3,0.623,2.1,4.1,6.2,2.2,0.5,0.5,2.4,2.5,9.5
Charles Smith,29,11,11,27.5,4.6,8.6,0.537,0.0,0.2,0.0,4.6,8.5,0.5479999999999999,0.537,1.5,2.7,0.5670000000000001,1.8,2.0,3.8,1.2,1.2,1.5,2.2,4.0,10.8
Hubert Davis,24,11,0,16.7,1.5,4.4,0.354,0.9,2.5,0.37,0.6,1.9,0.33299999999999996,0.45799999999999996,0.2,0.2,1.0,0.0,0.6,0.6,0.8,0.1,0.5,0.8,1.8,4.2
Greg Anthony,27,11,0,12.3,1.4,3.5,0.395,0.6,2.1,0.304,0.7,1.4,0.5329999999999999,0.48700000000000004,0.9,1.0,0.909,0.2,0.7,0.9,1.4,0.2,0.2,0.5,2.5,4.3
Herb Williams,36,8,0,6.9,0.4,1.6,0.231,0.0,0.0,,0.4,1.6,0.231,0.231,0.3,0.3,1.0,0.4,0.5,0.9,0.0,0.6,0.6,0.1,1.6,1.0
Anthony Bonner,26,6,0,6.3,1.0,1.8,0.545,0.0,0.2,0.0,1.0,1.7,0.6,0.545,0.5,1.0,0.5,0.7,0.7,1.3,0.3,0.2,0.2,0.5,1.0,2.5
Monty Williams,23,1,0,4.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Doug Christie,24,2,0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0
