SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1995,25,POR,Rod Strickland,28,3,3,42.0,9.0,21.7,0.42,0.7,1.7,0.4,8.3,20.0,0.42,0.43,4.7,6.0,0.78,0.3,3.7,4.0,12.3,1.0,0.7,3.3,3.7,23.3
1995,25,POR,Clifford Robinson,28,3,3,39.7,5.7,15.7,0.36,1.3,5.7,0.24,4.3,10.0,0.43,0.4,3.0,5.3,0.56,2.3,4.0,6.3,2.7,0.7,0.3,2.7,4.3,15.7
1995,25,POR,Harvey Grant,29,3,3,38.3,4.7,9.3,0.5,1.7,3.0,0.56,3.0,6.3,0.47,0.59,3.3,5.3,0.62,1.0,4.3,5.3,2.0,1.0,0.7,1.3,2.0,14.3
1995,25,POR,Buck Williams,34,3,3,34.3,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,2.3,3.7,0.64,2.7,3.7,6.3,0.3,1.3,0.7,1.3,4.7,8.3
1995,25,POR,Otis Thorpe,32,3,0,22.0,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,0.57,2.3,3.3,0.7,1.7,2.7,4.3,0.7,0.0,0.0,1.0,4.0,10.3
1995,25,POR,Jerome Kersey,32,3,0,21.0,5.3,9.3,0.57,0.0,0.7,0.0,5.3,8.7,0.62,0.57,2.0,3.0,0.67,0.7,2.0,2.7,1.0,1.0,0.3,0.0,3.7,12.7
1995,25,POR,Chris Dudley,29,3,3,19.7,0.7,1.0,0.67,0.0,0.0,,0.7,1.0,0.67,0.67,1.0,2.7,0.38,2.0,3.0,5.0,0.3,0.0,0.3,1.0,2.7,2.3
1995,25,POR,Aaron McKie,22,3,0,11.3,2.7,4.7,0.57,0.3,0.7,0.5,2.3,4.0,0.58,0.61,0.0,0.0,,0.0,0.7,0.7,0.3,1.0,0.0,0.0,1.3,5.7
1995,25,POR,Terry Porter,31,3,0,7.0,2.3,4.3,0.54,0.7,1.7,0.4,1.7,2.7,0.62,0.62,1.0,1.7,0.6,0.3,0.3,0.7,1.3,0.0,0.0,0.3,2.0,6.3
1995,25,POR,James Edwards,39,1,0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,25,POR,Mark Bryant,29,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0
1995,25,POR,James Robinson,24,2,0,2.0,1.0,1.5,0.67,1.0,1.5,0.67,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
