SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1995,14,LAL,Nick Van Exel,23,10,10,46.4,6.7,16.2,0.41,2.1,6.6,0.32,4.6,9.6,0.48,0.48,4.5,5.9,0.76,0.9,2.9,3.8,7.3,2.1,0.3,2.2,3.3,20.0
1995,14,LAL,Vlade Divac,26,10,10,38.8,5.7,12.2,0.47,0.2,0.9,0.22,5.5,11.3,0.49,0.48,4.0,6.2,0.64,3.4,5.1,8.5,3.1,0.8,1.3,2.8,4.4,15.6
1995,14,LAL,Elden Campbell,26,10,10,37.6,6.4,13.2,0.48,0.0,0.0,,6.4,13.2,0.48,0.48,2.9,4.4,0.66,2.6,4.7,7.3,1.6,0.4,3.0,1.5,4.4,15.7
1995,14,LAL,Cedric Ceballos,25,10,10,34.0,4.8,12.6,0.38,1.8,5.0,0.36,3.0,7.6,0.4,0.45,2.8,3.8,0.74,1.1,5.0,6.1,1.8,1.2,0.7,2.1,2.1,14.2
1995,14,LAL,Eddie Jones,23,10,0,28.6,3.0,8.0,0.38,1.2,2.7,0.44,1.8,5.3,0.34,0.45,1.5,2.1,0.71,0.7,2.5,3.2,2.0,0.8,0.9,1.7,2.7,8.7
1995,14,LAL,Anthony Peeler,25,10,10,26.8,3.2,7.9,0.4,0.8,3.1,0.26,2.4,4.8,0.5,0.46,1.7,2.2,0.77,0.8,2.0,2.8,2.5,1.0,0.2,1.2,2.3,8.9
1995,14,LAL,George Lynch,24,10,0,13.6,1.5,3.2,0.47,0.1,0.5,0.2,1.4,2.7,0.52,0.48,1.3,2.0,0.65,1.3,1.7,3.0,0.7,0.8,0.0,0.9,2.2,4.4
1995,14,LAL,Sam Bowie,33,10,0,13.5,0.8,3.0,0.27,0.0,0.0,,0.8,3.0,0.27,0.27,0.5,0.5,1.0,1.3,2.0,3.3,0.3,0.1,0.9,0.6,2.5,2.1
1995,14,LAL,Sedale Threatt,33,1,0,11.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
1995,14,LAL,Tony Smith,26,6,0,4.5,0.5,2.2,0.23,0.5,1.7,0.3,0.0,0.5,0.0,0.35,0.0,0.3,0.0,0.2,0.3,0.5,0.5,0.0,0.0,0.7,0.2,1.5
1995,14,LAL,Anthony Miller,23,4,0,3.8,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,0.3,0.3,0.0,0.3,0.5,0.0
1995,14,LAL,Antonio Harvey,24,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
